a0_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   Y6_intercept   Y7_intercept   Y8_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.994835E+02   0.462801E-03   0.324585E-03   0.684046E-03   0.100566E-02   0.755384E-03   0.156764E-02   0.195165E-02   0.213972E-03   0.182999E+03   0.000000E+00   0.000000E+00   0.182999E+03  -0.365998E+03
   0.994835E+02   0.462801E-03   0.324585E-03   0.684046E-03   0.100566E-02   0.755384E-03   0.177253E-02   0.195165E-02   0.213972E-03   0.182641E+03   0.000000E+00   0.000000E+00   0.182641E+03  -0.365282E+03
   0.100982E+03   0.462801E-03   0.324585E-03   0.684046E-03   0.100566E-02   0.834253E-03   0.177253E-02   0.818823E-03   0.213972E-03   0.184470E+03   0.000000E+00   0.000000E+00   0.184470E+03  -0.368940E+03
   0.100982E+03   0.462801E-03   0.324585E-03   0.684046E-03   0.100566E-02   0.834253E-03   0.971715E-03   0.818823E-03   0.213972E-03   0.185803E+03   0.000000E+00   0.000000E+00   0.185803E+03  -0.371606E+03
   0.100982E+03   0.480745E-03   0.324585E-03   0.684046E-03   0.100681E-02   0.834253E-03   0.971715E-03   0.159397E-02   0.213972E-03   0.184142E+03   0.000000E+00   0.000000E+00   0.184142E+03  -0.368284E+03
   0.100982E+03   0.859658E-03   0.324585E-03   0.709997E-03   0.100681E-02   0.834253E-03   0.975543E-03   0.114226E-02   0.213972E-03   0.184474E+03   0.000000E+00   0.000000E+00   0.184474E+03  -0.368948E+03
   0.100982E+03   0.859658E-03   0.324585E-03   0.899432E-03   0.100681E-02   0.590859E-03   0.975543E-03   0.114226E-02   0.141119E-02   0.182323E+03   0.000000E+00   0.000000E+00   0.182323E+03  -0.364646E+03
   0.100982E+03   0.178461E-03   0.324585E-03   0.899432E-03   0.100681E-02   0.291731E-03   0.975543E-03   0.114226E-02   0.141119E-02   0.182692E+03   0.000000E+00   0.000000E+00   0.182692E+03  -0.365384E+03
   0.101185E+03   0.178461E-03   0.324585E-03   0.899432E-03   0.100681E-02   0.291731E-03   0.975543E-03   0.114226E-02   0.141119E-02   0.182295E+03   0.000000E+00   0.000000E+00   0.182295E+03  -0.364590E+03
   0.100546E+03   0.178461E-03   0.324585E-03   0.899432E-03   0.100681E-02   0.291731E-03   0.334443E-02   0.114226E-02   0.501271E-04   0.182074E+03   0.000000E+00   0.000000E+00   0.182074E+03  -0.364148E+03
   0.100546E+03   0.347479E-03   0.324585E-03   0.652862E-03   0.100681E-02   0.291731E-03   0.334443E-02   0.114226E-02   0.501271E-04   0.182501E+03   0.000000E+00   0.000000E+00   0.182501E+03  -0.365002E+03
   0.100546E+03   0.347479E-03   0.324585E-03   0.195801E-02   0.100681E-02   0.291731E-03   0.334443E-02   0.114226E-02   0.501271E-04   0.180303E+03   0.000000E+00   0.000000E+00   0.180303E+03  -0.360606E+03
   0.100546E+03   0.347479E-03   0.324585E-03   0.241810E-02   0.100681E-02   0.291731E-03   0.260631E-02   0.114226E-02   0.208270E-03   0.180509E+03   0.000000E+00   0.000000E+00   0.180509E+03  -0.361018E+03
   0.100546E+03   0.583780E-03   0.324585E-03   0.241810E-02   0.100681E-02   0.291731E-03   0.260631E-02   0.114226E-02   0.208270E-03   0.180333E+03   0.000000E+00   0.000000E+00   0.180333E+03  -0.360666E+03
   0.100546E+03   0.583780E-03   0.324585E-03   0.241810E-02   0.100681E-02   0.291731E-03   0.344378E-02   0.114226E-02   0.208270E-03   0.179328E+03   0.000000E+00   0.000000E+00   0.179328E+03  -0.358656E+03
   0.100546E+03   0.583780E-03   0.324585E-03   0.241810E-02   0.244076E-02   0.710573E-03   0.252855E-02   0.114226E-02   0.208270E-03   0.178012E+03   0.000000E+00   0.000000E+00   0.178012E+03  -0.356024E+03
   0.100546E+03   0.583780E-03   0.760977E-03   0.110858E-02   0.244076E-02   0.778292E-03   0.402507E-02   0.114226E-02   0.665262E-03   0.177327E+03   0.000000E+00   0.000000E+00   0.177327E+03  -0.354654E+03
   0.100546E+03   0.583780E-03   0.135756E-03   0.110858E-02   0.372225E-02   0.778292E-03   0.248885E-02   0.114226E-02   0.665262E-03   0.177922E+03   0.000000E+00   0.000000E+00   0.177922E+03  -0.355844E+03
   0.100546E+03   0.583780E-03   0.135756E-03   0.110858E-02   0.372225E-02   0.778292E-03   0.248885E-02   0.114226E-02   0.665262E-03   0.177922E+03   0.000000E+00   0.000000E+00   0.177922E+03  -0.355844E+03
   0.101245E+03   0.583780E-03   0.139535E-02   0.110858E-02   0.386219E-02   0.778292E-03   0.248885E-02   0.114226E-02   0.665262E-03   0.175621E+03   0.000000E+00   0.000000E+00   0.175621E+03  -0.351242E+03
   0.101245E+03   0.583780E-03   0.139535E-02   0.781979E-03   0.386219E-02   0.778292E-03   0.313939E-02   0.114226E-02   0.665262E-03   0.175216E+03   0.000000E+00   0.000000E+00   0.175216E+03  -0.350432E+03
   0.101245E+03   0.583780E-03   0.139535E-02   0.781979E-03   0.386219E-02   0.392868E-03   0.264851E-02   0.114226E-02   0.132585E-02   0.174582E+03   0.000000E+00   0.000000E+00   0.174582E+03  -0.349164E+03
   0.101870E+03   0.583780E-03   0.270900E-02   0.781979E-03   0.386219E-02   0.888574E-04   0.281130E-02   0.114226E-02   0.132585E-02   0.170685E+03   0.000000E+00   0.000000E+00   0.170685E+03  -0.341370E+03
   0.101870E+03   0.583780E-03   0.127555E-02   0.781979E-03   0.799828E-03   0.121856E-05   0.377135E-02   0.965399E-03   0.132585E-02   0.176358E+03   0.000000E+00   0.000000E+00   0.176358E+03  -0.352716E+03
   0.985613E+02   0.583780E-03   0.127555E-02   0.781979E-03   0.799828E-03   0.121856E-05   0.230109E-02   0.109554E-02   0.132585E-02   0.177115E+03   0.000000E+00   0.000000E+00   0.177115E+03  -0.354230E+03
   0.985613E+02   0.253478E-02   0.127555E-02   0.431149E-03   0.799828E-03   0.319023E-02   0.291687E-02   0.558280E-03   0.132585E-02   0.171581E+03   0.000000E+00   0.000000E+00   0.171581E+03  -0.343162E+03
   0.985613E+02   0.726732E-03   0.127555E-02   0.431149E-03   0.799828E-03   0.319023E-02   0.291687E-02   0.558280E-03   0.132585E-02   0.174773E+03   0.000000E+00   0.000000E+00   0.174773E+03  -0.349546E+03
   0.985613E+02   0.726732E-03   0.127555E-02   0.431149E-03   0.799828E-03   0.285438E-02   0.190477E-04   0.558280E-03   0.128273E-02   0.177671E+03   0.000000E+00   0.000000E+00   0.177671E+03  -0.355342E+03
   0.985613E+02   0.726732E-03   0.163656E-02   0.431149E-03   0.799828E-03   0.294173E-02   0.281148E-02   0.558280E-03   0.128273E-02   0.174580E+03   0.000000E+00   0.000000E+00   0.174580E+03  -0.349160E+03
   0.985613E+02   0.726732E-03   0.163656E-02   0.431149E-03   0.799828E-03   0.121684E-02   0.699741E-02   0.558280E-03   0.103143E-02   0.174171E+03   0.000000E+00   0.000000E+00   0.174171E+03  -0.348342E+03
   0.985613E+02   0.726732E-03   0.163656E-02   0.431149E-03   0.799828E-03   0.263990E-02   0.214251E-02   0.158165E-03   0.103143E-02   0.176424E+03   0.000000E+00   0.000000E+00   0.176424E+03  -0.352848E+03
   0.985613E+02   0.726732E-03   0.316019E-03   0.431149E-03   0.799828E-03   0.408245E-02   0.121395E-02   0.158165E-03   0.348124E-03   0.179791E+03   0.000000E+00   0.000000E+00   0.179791E+03  -0.359582E+03
   0.988257E+02   0.726732E-03   0.685081E-03   0.431149E-03   0.799828E-03   0.408245E-02   0.121395E-02   0.158165E-03   0.348124E-03   0.180257E+03   0.000000E+00   0.000000E+00   0.180257E+03  -0.360514E+03
   0.101087E+03   0.562757E-03   0.685081E-03   0.431149E-03   0.799828E-03   0.429174E-02   0.121395E-02   0.158165E-03   0.348124E-03   0.180433E+03   0.000000E+00   0.000000E+00   0.180433E+03  -0.360866E+03
   0.101087E+03   0.562757E-03   0.685081E-03   0.431149E-03   0.799828E-03   0.228742E-02   0.121395E-02   0.158165E-03   0.266580E-04   0.182753E+03   0.000000E+00   0.000000E+00   0.182753E+03  -0.365506E+03
   0.101087E+03   0.562757E-03   0.150053E-02   0.431149E-03   0.799828E-03   0.228742E-02   0.121395E-02   0.158165E-03   0.266580E-04   0.181059E+03   0.000000E+00   0.000000E+00   0.181059E+03  -0.362118E+03
   0.101087E+03   0.562757E-03   0.150053E-02   0.431149E-03   0.505883E-03   0.847629E-03   0.121395E-02   0.334862E-03   0.304141E-03   0.183758E+03   0.000000E+00   0.000000E+00   0.183758E+03  -0.367516E+03
   0.101023E+03   0.562757E-03   0.121322E-02   0.431149E-03   0.505883E-03   0.847629E-03   0.121395E-02   0.334862E-03   0.304141E-03   0.184482E+03   0.000000E+00   0.000000E+00   0.184482E+03  -0.368964E+03
   0.100502E+03   0.562757E-03   0.207844E-03   0.431149E-03   0.505883E-03   0.847629E-03   0.121395E-02   0.334862E-03   0.304141E-03   0.186600E+03   0.000000E+00   0.000000E+00   0.186600E+03  -0.373200E+03
   0.100502E+03   0.261363E-03   0.207844E-03   0.431149E-03   0.785148E-03   0.822783E-03   0.121395E-02   0.334862E-03   0.453229E-03   0.186627E+03   0.000000E+00   0.000000E+00   0.186627E+03  -0.373254E+03
   0.100502E+03   0.261363E-03   0.207844E-03   0.431149E-03   0.100701E-02   0.822783E-03   0.121395E-02   0.334862E-03   0.453229E-03   0.186367E+03   0.000000E+00   0.000000E+00   0.186367E+03  -0.372734E+03
   0.100502E+03   0.261363E-03   0.102990E-02   0.431149E-03   0.100701E-02   0.822783E-03   0.121395E-02   0.818448E-03   0.690752E-04   0.184825E+03   0.000000E+00   0.000000E+00   0.184825E+03  -0.369650E+03
   0.100502E+03   0.261363E-03   0.512921E-04   0.431149E-03   0.100701E-02   0.822783E-03   0.121395E-02   0.818448E-03   0.690752E-04   0.185722E+03   0.000000E+00   0.000000E+00   0.185722E+03  -0.371444E+03
   0.100502E+03   0.261363E-03   0.512921E-04   0.431149E-03   0.100701E-02   0.822783E-03   0.121395E-02   0.818448E-03   0.752425E-03   0.184914E+03   0.000000E+00   0.000000E+00   0.184914E+03  -0.369828E+03
   0.100502E+03   0.261363E-03   0.512921E-04   0.431149E-03   0.109364E-02   0.822783E-03   0.194506E-02   0.672763E-05   0.752425E-03   0.184072E+03   0.000000E+00   0.000000E+00   0.184072E+03  -0.368144E+03
   0.100502E+03   0.261363E-03   0.512921E-04   0.431149E-03   0.109364E-02   0.822783E-03   0.197335E-02   0.672763E-05   0.752425E-03   0.184026E+03   0.000000E+00   0.000000E+00   0.184026E+03  -0.368052E+03
   0.100502E+03   0.261363E-03   0.512921E-04   0.431149E-03   0.104825E-02   0.733554E-03   0.922071E-03   0.129949E-02   0.752425E-03   0.184429E+03   0.000000E+00   0.000000E+00   0.184429E+03  -0.368858E+03
   0.993624E+02   0.384012E-03   0.512921E-04   0.431149E-03   0.104825E-02   0.733554E-03   0.922071E-03   0.108374E-02   0.752425E-03   0.184764E+03   0.000000E+00   0.000000E+00   0.184764E+03  -0.369528E+03
   0.993624E+02   0.384012E-03   0.100297E-02   0.431149E-03   0.104825E-02   0.866102E-03   0.922071E-03   0.108374E-02   0.752425E-03   0.183719E+03   0.000000E+00   0.000000E+00   0.183719E+03  -0.367438E+03
   0.994840E+02   0.884650E-03   0.100297E-02   0.267097E-03   0.104825E-02   0.312745E-03   0.180358E-02   0.108374E-02   0.752425E-03   0.181521E+03   0.000000E+00   0.000000E+00   0.181521E+03  -0.363042E+03
   0.994840E+02   0.884650E-03   0.100297E-02   0.267097E-03   0.151000E-02   0.312745E-03   0.180358E-02   0.108374E-02   0.752425E-03   0.180797E+03   0.000000E+00   0.000000E+00   0.180797E+03  -0.361594E+03
   0.994840E+02   0.884650E-03   0.404687E-04   0.267097E-03   0.151000E-02   0.312745E-03   0.180358E-02   0.108374E-02   0.752425E-03   0.181693E+03   0.000000E+00   0.000000E+00   0.181693E+03  -0.363386E+03
   0.998288E+02   0.884650E-03   0.158675E-03   0.267097E-03   0.151000E-02   0.103969E-02   0.180358E-02   0.104045E-02   0.275460E-03   0.182311E+03   0.000000E+00   0.000000E+00   0.182311E+03  -0.364622E+03
   0.998288E+02   0.884650E-03   0.135864E-03   0.267097E-03   0.726767E-03   0.186484E-04   0.715505E-03   0.154347E-02   0.275460E-03   0.184383E+03   0.000000E+00   0.000000E+00   0.184383E+03  -0.368766E+03
   0.998288E+02   0.884650E-03   0.135864E-03   0.727036E-03   0.726767E-03   0.186484E-04   0.715505E-03   0.154347E-02   0.275460E-03   0.184501E+03   0.000000E+00   0.000000E+00   0.184501E+03  -0.369002E+03
   0.998288E+02   0.163881E-02   0.135864E-03   0.298312E-03   0.726767E-03   0.186484E-04   0.715505E-03   0.154347E-02   0.275460E-03   0.182818E+03   0.000000E+00   0.000000E+00   0.182818E+03  -0.365636E+03
   0.998288E+02   0.163881E-02   0.689055E-03   0.298312E-03   0.726767E-03   0.186484E-04   0.715505E-03   0.154347E-02   0.275460E-03   0.182511E+03   0.000000E+00   0.000000E+00   0.182511E+03  -0.365022E+03
   0.998288E+02   0.817090E-03   0.689055E-03   0.298312E-03   0.726767E-03   0.186484E-04   0.715505E-03   0.479555E-03   0.275460E-03   0.186351E+03   0.000000E+00   0.000000E+00   0.186351E+03  -0.372702E+03
   0.998288E+02   0.817090E-03   0.128580E-02   0.298312E-03   0.808142E-03   0.155886E-02   0.715505E-03   0.479555E-03   0.275460E-03   0.183741E+03   0.000000E+00   0.000000E+00   0.183741E+03  -0.367482E+03
   0.998288E+02   0.817090E-03   0.128580E-02   0.298312E-03   0.808142E-03   0.155886E-02   0.659106E-03   0.479555E-03   0.260521E-03   0.183780E+03   0.000000E+00   0.000000E+00   0.183780E+03  -0.367560E+03
   0.998288E+02   0.356526E-04   0.128580E-02   0.298312E-03   0.808142E-03   0.155886E-02   0.659106E-03   0.460624E-03   0.260521E-03   0.184254E+03   0.000000E+00   0.000000E+00   0.184254E+03  -0.368508E+03
   0.998288E+02   0.356526E-04   0.368258E-03   0.298312E-03   0.808142E-03   0.107933E-02   0.294643E-03   0.328213E-03   0.260521E-03   0.186451E+03   0.000000E+00   0.000000E+00   0.186451E+03  -0.372902E+03
   0.100603E+03   0.905396E-04   0.368258E-03   0.298312E-03   0.270616E-02   0.119902E-02   0.294643E-03   0.328213E-03   0.153285E-02   0.179893E+03   0.000000E+00   0.000000E+00   0.179893E+03  -0.359786E+03
   0.100603E+03   0.905396E-04   0.368258E-03   0.298312E-03   0.102850E-02   0.119902E-02   0.294643E-03   0.328213E-03   0.181937E-02   0.181951E+03   0.000000E+00   0.000000E+00   0.181951E+03  -0.363902E+03
   0.994605E+02   0.153069E-03   0.452996E-03   0.298312E-03   0.102850E-02   0.119902E-02   0.294643E-03   0.328213E-03   0.181937E-02   0.182678E+03   0.000000E+00   0.000000E+00   0.182678E+03  -0.365356E+03
   0.994605E+02   0.453810E-04   0.215055E-03   0.298312E-03   0.102850E-02   0.119902E-02   0.369700E-03   0.533740E-04   0.181937E-02   0.182703E+03   0.000000E+00   0.000000E+00   0.182703E+03  -0.365406E+03
   0.100363E+03   0.453810E-04   0.215055E-03   0.298312E-03   0.816209E-03   0.119902E-02   0.491905E-03   0.533740E-04   0.181937E-02   0.183028E+03   0.000000E+00   0.000000E+00   0.183028E+03  -0.366056E+03
   0.100363E+03   0.555464E-03   0.215055E-03   0.298312E-03   0.816209E-03   0.119902E-02   0.491905E-03   0.533740E-04   0.181937E-02   0.183122E+03   0.000000E+00   0.000000E+00   0.183122E+03  -0.366244E+03
   0.100363E+03   0.103591E-03   0.215055E-03   0.298312E-03   0.816209E-03   0.181298E-02   0.991879E-03   0.265855E-03   0.548100E-03   0.184619E+03   0.000000E+00   0.000000E+00   0.184619E+03  -0.369238E+03
   0.100363E+03   0.103591E-03   0.169758E-03   0.298312E-03   0.816209E-03   0.181298E-02   0.991879E-03   0.265855E-03   0.548100E-03   0.184573E+03   0.000000E+00   0.000000E+00   0.184573E+03  -0.369146E+03
   0.100363E+03   0.103591E-03   0.169758E-03   0.440427E-03   0.816209E-03   0.182319E-02   0.991879E-03   0.265855E-03   0.316980E-03   0.185181E+03   0.000000E+00   0.000000E+00   0.185181E+03  -0.370362E+03
   0.100363E+03   0.106458E-02   0.169758E-03   0.440427E-03   0.133615E-02   0.128597E-02   0.232672E-02   0.265855E-03   0.316980E-03   0.182182E+03   0.000000E+00   0.000000E+00   0.182182E+03  -0.364364E+03
   0.100363E+03   0.106458E-02   0.794187E-04   0.440427E-03   0.133615E-02   0.128597E-02   0.126360E-03   0.437037E-03   0.316980E-03   0.183156E+03   0.000000E+00   0.000000E+00   0.183156E+03  -0.366312E+03
   0.100363E+03   0.798628E-03   0.794187E-04   0.440427E-03   0.133615E-02   0.128597E-02   0.126360E-03   0.127036E-02   0.316980E-03   0.182155E+03   0.000000E+00   0.000000E+00   0.182155E+03  -0.364310E+03
   0.100363E+03   0.798628E-03   0.794187E-04   0.457017E-03   0.133615E-02   0.423781E-03   0.126360E-03   0.127036E-02   0.316980E-03   0.183467E+03   0.000000E+00   0.000000E+00   0.183467E+03  -0.366934E+03
   0.100363E+03   0.797341E-03   0.794187E-04   0.457017E-03   0.144236E-02   0.423781E-03   0.126360E-03   0.127036E-02   0.316980E-03   0.183288E+03   0.000000E+00   0.000000E+00   0.183288E+03  -0.366576E+03
   0.996706E+02   0.797341E-03   0.794187E-04   0.457017E-03   0.144236E-02   0.423781E-03   0.126360E-03   0.127036E-02   0.316980E-03   0.183636E+03   0.000000E+00   0.000000E+00   0.183636E+03  -0.367272E+03
   0.996706E+02   0.797341E-03   0.794187E-04   0.457017E-03   0.144236E-02   0.157376E-02   0.126360E-03   0.127036E-02   0.316980E-03   0.181978E+03   0.000000E+00   0.000000E+00   0.181978E+03  -0.363956E+03
   0.996706E+02   0.797341E-03   0.794187E-04   0.860561E-03   0.144236E-02   0.116369E-02   0.202164E-02   0.127036E-02   0.316980E-03   0.181261E+03   0.000000E+00   0.000000E+00   0.181261E+03  -0.362522E+03
   0.996706E+02   0.797341E-03   0.794187E-04   0.860561E-03   0.144236E-02   0.109969E-02   0.202164E-02   0.127036E-02   0.316980E-03   0.181379E+03   0.000000E+00   0.000000E+00   0.181379E+03  -0.362758E+03
   0.100911E+03   0.797341E-03   0.187362E-02   0.860561E-03   0.144236E-02   0.109969E-02   0.237333E-02   0.981236E-03   0.316980E-03   0.178639E+03   0.000000E+00   0.000000E+00   0.178639E+03  -0.357278E+03
   0.999045E+02   0.797341E-03   0.949457E-03   0.860561E-03   0.290794E-02   0.109969E-02   0.237333E-02   0.594685E-03   0.378713E-02   0.173520E+03   0.000000E+00   0.000000E+00   0.173520E+03  -0.347040E+03
   0.999045E+02   0.797341E-03   0.784060E-03   0.807221E-03   0.290794E-02   0.109969E-02   0.237333E-02   0.443255E-03   0.163749E-02   0.177195E+03   0.000000E+00   0.000000E+00   0.177195E+03  -0.354390E+03
   0.999045E+02   0.797341E-03   0.292591E-03   0.807221E-03   0.514847E-02   0.166076E-02   0.127996E-02   0.242808E-03   0.140247E-02   0.177009E+03   0.000000E+00   0.000000E+00   0.177009E+03  -0.354018E+03
   0.999045E+02   0.797341E-03   0.292591E-03   0.373892E-03   0.363424E-02   0.166076E-02   0.127996E-02   0.242808E-03   0.140247E-02   0.178517E+03   0.000000E+00   0.000000E+00   0.178517E+03  -0.357034E+03
   0.996635E+02   0.797341E-03   0.292591E-03   0.330208E-03   0.196401E-02   0.166076E-02   0.125602E-02   0.242808E-03   0.140247E-02   0.180545E+03   0.000000E+00   0.000000E+00   0.180545E+03  -0.361090E+03
   0.996635E+02   0.797341E-03   0.234716E-03   0.330208E-03   0.105909E-02   0.142680E-02   0.125602E-02   0.737876E-03   0.140247E-02   0.181915E+03   0.000000E+00   0.000000E+00   0.181915E+03  -0.363830E+03
   0.996635E+02   0.797341E-03   0.234716E-03   0.840881E-03   0.105909E-02   0.142680E-02   0.295428E-03   0.737876E-03   0.319005E-02   0.179179E+03   0.000000E+00   0.000000E+00   0.179179E+03  -0.358358E+03
   0.996635E+02   0.109737E-02   0.738958E-03   0.840881E-03   0.105909E-02   0.142680E-02   0.295428E-03   0.737876E-03   0.120352E-04   0.183234E+03   0.000000E+00   0.000000E+00   0.183234E+03  -0.366468E+03
   0.996635E+02   0.109737E-02   0.738958E-03   0.840881E-03   0.105909E-02   0.142680E-02   0.295428E-03   0.737876E-03   0.120352E-04   0.183234E+03   0.000000E+00   0.000000E+00   0.183234E+03  -0.366468E+03
   0.997171E+02   0.109737E-02   0.738958E-03   0.840881E-03   0.105909E-02   0.142680E-02   0.273662E-04   0.180086E-03   0.120352E-04   0.182839E+03   0.000000E+00   0.000000E+00   0.182839E+03  -0.365678E+03
   0.997171E+02   0.109737E-02   0.738958E-03   0.840881E-03   0.159602E-02   0.176900E-02   0.273662E-04   0.544021E-04   0.120352E-04   0.181302E+03   0.000000E+00   0.000000E+00   0.181302E+03  -0.362604E+03
   0.997171E+02   0.109737E-02   0.738958E-03   0.840881E-03   0.159602E-02   0.118912E-02   0.273662E-04   0.544021E-04   0.120352E-04   0.182354E+03   0.000000E+00   0.000000E+00   0.182354E+03  -0.364708E+03
   0.997171E+02   0.109737E-02   0.738958E-03   0.368296E-03   0.150767E-02   0.118912E-02   0.273662E-04   0.544021E-04   0.229343E-03   0.182784E+03   0.000000E+00   0.000000E+00   0.182784E+03  -0.365568E+03
   0.997171E+02   0.199142E-04   0.814769E-03   0.696880E-03   0.150767E-02   0.108792E-02   0.273662E-04   0.544021E-04   0.229343E-03   0.183820E+03   0.000000E+00   0.000000E+00   0.183820E+03  -0.367640E+03
   0.997171E+02   0.199142E-04   0.814769E-03   0.696880E-03   0.150767E-02   0.131733E-02   0.273662E-04   0.544021E-04   0.229343E-03   0.183391E+03   0.000000E+00   0.000000E+00   0.183391E+03  -0.366782E+03
   0.997171E+02   0.199142E-04   0.814769E-03   0.696880E-03   0.150767E-02   0.131733E-02   0.133529E-02   0.544021E-04   0.209998E-04   0.183772E+03   0.000000E+00   0.000000E+00   0.183772E+03  -0.367544E+03
   0.997171E+02   0.199142E-04   0.814769E-03   0.696880E-03   0.244522E-03   0.131733E-02   0.133529E-02   0.544021E-04   0.209998E-04   0.184028E+03   0.000000E+00   0.000000E+00   0.184028E+03  -0.368056E+03
   0.995955E+02   0.199142E-04   0.814769E-03   0.696880E-03   0.396190E-03   0.131733E-02   0.189402E-02   0.544021E-04   0.209998E-04   0.183440E+03   0.000000E+00   0.000000E+00   0.183440E+03  -0.366880E+03
   0.995955E+02   0.199142E-04   0.172363E-03   0.696880E-03   0.396190E-03   0.491329E-03   0.189402E-02   0.900676E-04   0.209998E-04   0.185222E+03   0.000000E+00   0.000000E+00   0.185222E+03  -0.370444E+03
   0.995955E+02   0.199142E-04   0.172363E-03   0.696880E-03   0.396190E-03   0.491329E-03   0.189402E-02   0.900676E-04   0.209998E-04   0.185222E+03   0.000000E+00   0.000000E+00   0.185222E+03  -0.370444E+03
   0.995955E+02   0.199142E-04   0.172363E-03   0.696880E-03   0.396190E-03   0.491329E-03   0.684526E-03   0.900676E-04   0.209998E-04   0.187199E+03   0.000000E+00   0.000000E+00   0.187199E+03  -0.374398E+03
   0.995955E+02   0.199142E-04   0.290441E-03   0.261218E-04   0.396190E-03   0.491329E-03   0.684526E-03   0.398889E-03   0.209998E-04   0.186766E+03   0.000000E+00   0.000000E+00   0.186766E+03  -0.373532E+03
   0.100452E+03   0.199142E-04   0.210285E-04   0.261218E-04   0.396190E-03   0.114127E-02   0.684526E-03   0.398889E-03   0.209998E-04   0.185163E+03   0.000000E+00   0.000000E+00   0.185163E+03  -0.370326E+03
   0.100452E+03   0.199142E-04   0.210285E-04   0.261218E-04   0.396190E-03   0.114127E-02   0.684526E-03   0.108140E-03   0.209998E-04   0.185102E+03   0.000000E+00   0.000000E+00   0.185102E+03  -0.370204E+03
   0.100452E+03   0.255846E-03   0.210285E-04   0.261218E-04   0.396190E-03   0.283839E-03   0.684526E-03   0.816160E-03   0.104656E-02   0.184128E+03   0.000000E+00   0.000000E+00   0.184128E+03  -0.368256E+03
   0.100452E+03   0.255846E-03   0.210285E-04   0.128215E-03   0.112169E-02   0.283839E-03   0.684526E-03   0.816160E-03   0.104656E-02   0.184174E+03   0.000000E+00   0.000000E+00   0.184174E+03  -0.368348E+03
   0.100452E+03   0.255846E-03   0.210285E-04   0.106602E-02   0.112169E-02   0.268453E-03   0.315645E-03   0.401024E-03   0.988772E-03   0.184666E+03   0.000000E+00   0.000000E+00   0.184666E+03  -0.369332E+03
   0.100452E+03   0.547378E-04   0.210285E-04   0.325290E-03   0.112169E-02   0.823969E-03   0.631384E-03   0.401024E-03   0.988772E-03   0.185118E+03   0.000000E+00   0.000000E+00   0.185118E+03  -0.370236E+03
   0.100452E+03   0.547378E-04   0.210285E-04   0.325290E-03   0.112169E-02   0.823969E-03   0.631384E-03   0.401024E-03   0.988772E-03   0.185118E+03   0.000000E+00   0.000000E+00   0.185118E+03  -0.370236E+03
   0.100452E+03   0.547378E-04   0.210285E-04   0.325290E-03   0.139170E-02   0.823969E-03   0.631384E-03   0.401024E-03   0.784026E-03   0.185162E+03   0.000000E+00   0.000000E+00   0.185162E+03  -0.370324E+03
   0.100452E+03   0.547378E-04   0.210285E-04   0.325290E-03   0.938365E-03   0.122218E-03   0.631384E-03   0.401024E-03   0.784026E-03   0.185940E+03   0.000000E+00   0.000000E+00   0.185940E+03  -0.371880E+03
   0.100452E+03   0.547378E-04   0.330198E-03   0.325290E-03   0.938365E-03   0.122218E-03   0.631384E-03   0.401024E-03   0.784026E-03   0.186179E+03   0.000000E+00   0.000000E+00   0.186179E+03  -0.372358E+03
   0.100452E+03   0.138875E-02   0.330198E-03   0.396022E-03   0.938365E-03   0.122218E-03   0.631384E-03   0.401024E-03   0.784026E-03   0.184695E+03   0.000000E+00   0.000000E+00   0.184695E+03  -0.369390E+03
   0.100452E+03   0.163100E-02   0.330198E-03   0.193717E-02   0.938365E-03   0.108050E-02   0.619677E-03   0.401024E-03   0.784026E-03   0.181580E+03   0.000000E+00   0.000000E+00   0.181580E+03  -0.363160E+03
   0.995290E+02   0.732383E-03   0.330198E-03   0.193717E-02   0.938365E-03   0.117066E-02   0.619677E-03   0.170269E-02   0.784026E-03   0.180634E+03   0.000000E+00   0.000000E+00   0.180634E+03  -0.361268E+03
   0.995290E+02   0.732383E-03   0.122265E-03   0.193717E-02   0.938365E-03   0.117066E-02   0.996127E-03   0.170269E-02   0.226733E-05   0.181003E+03   0.000000E+00   0.000000E+00   0.181003E+03  -0.362006E+03
   0.995290E+02   0.724305E-03   0.122265E-03   0.193717E-02   0.938365E-03   0.117066E-02   0.996127E-03   0.170269E-02   0.226733E-05   0.181019E+03   0.000000E+00   0.000000E+00   0.181019E+03  -0.362038E+03
   0.101975E+03   0.724305E-03   0.137318E-02   0.193717E-02   0.938365E-03   0.117066E-02   0.996127E-03   0.135846E-02   0.226733E-05   0.178655E+03   0.000000E+00   0.000000E+00   0.178655E+03  -0.357310E+03
   0.101975E+03   0.724305E-03   0.137318E-02   0.216725E-02   0.938365E-03   0.111531E-02   0.996127E-03   0.135846E-02   0.226733E-05   0.178430E+03   0.000000E+00   0.000000E+00   0.178430E+03  -0.356860E+03
   0.995139E+02   0.932507E-03   0.137318E-02   0.216725E-02   0.938365E-03   0.111531E-02   0.996127E-03   0.135846E-02   0.226733E-05   0.179152E+03   0.000000E+00   0.000000E+00   0.179152E+03  -0.358304E+03
