a0_min        Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  Y6_intercept  Y7_intercept  Y8_intercept  LogPost       
  0.995077E+02  0.555262E-03  0.487583E-03  0.122004E-02  0.209892E-02  0.405392E-03  0.294037E-04  0.307765E-03  0.123443E-02  0.181282E+03
  0.995077E+02  0.555262E-03  0.487583E-03  0.122004E-02  0.209892E-02  0.405392E-03  0.294037E-04  0.307765E-03  0.951064E-03  0.181947E+03
  0.995077E+02  0.555262E-03  0.487583E-03  0.122004E-02  0.209892E-02  0.405392E-03  0.294037E-04  0.307765E-03  0.951064E-03  0.181947E+03
  0.995077E+02  0.693906E-03  0.487583E-03  0.122004E-02  0.209892E-02  0.405392E-03  0.294037E-04  0.307765E-03  0.951064E-03  0.181714E+03
  0.995077E+02  0.693906E-03  0.487583E-03  0.107691E-03  0.209892E-02  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.182523E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.107691E-03  0.209892E-02  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.182415E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.101526E-02  0.209892E-02  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.182270E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.101526E-02  0.209892E-02  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.182270E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.101526E-02  0.714966E-03  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.184242E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.500997E-03  0.714966E-03  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.184980E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.500997E-03  0.714966E-03  0.405392E-03  0.134869E-02  0.307765E-03  0.951064E-03  0.184980E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.500997E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.307765E-03  0.951064E-03  0.184421E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.500997E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.307765E-03  0.951064E-03  0.184421E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.245795E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.307765E-03  0.951064E-03  0.184145E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.985116E-04  0.951064E-03  0.184171E+03
  0.995077E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.985116E-04  0.951064E-03  0.184171E+03
  0.999862E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.493701E-03  0.951064E-03  0.184517E+03
  0.999862E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.493701E-03  0.951064E-03  0.184517E+03
  0.999862E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.493701E-03  0.951064E-03  0.184517E+03
  0.999862E+02  0.693906E-03  0.168238E-04  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.493701E-03  0.951064E-03  0.184517E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.298542E-03  0.714966E-03  0.405392E-03  0.165862E-02  0.108155E-02  0.951064E-03  0.183467E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.121939E-03  0.714966E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.951064E-03  0.184191E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.121939E-03  0.714966E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.185511E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.121939E-03  0.714966E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.185511E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.121939E-03  0.714966E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.185511E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.235633E-02  0.974284E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.182941E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.203860E-02  0.974284E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.183437E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.203860E-02  0.974284E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.183437E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.203860E-02  0.974284E-03  0.405392E-03  0.364186E-03  0.108155E-02  0.396647E-05  0.183437E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.358638E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.180110E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.308842E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.180668E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.239894E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.181580E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.239894E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.181580E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.182593E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.182593E+03
  0.999862E+02  0.693906E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.182593E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.170888E-02  0.108155E-02  0.396647E-05  0.182957E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.101466E-02  0.108155E-02  0.396647E-05  0.184191E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.101466E-02  0.108155E-02  0.396647E-05  0.184191E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.177249E-02  0.974284E-03  0.405392E-03  0.101466E-02  0.108155E-02  0.396647E-05  0.184191E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.177249E-02  0.152190E-02  0.405392E-03  0.101466E-02  0.108155E-02  0.396647E-05  0.183308E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.300953E-03  0.152190E-02  0.405392E-03  0.101466E-02  0.108155E-02  0.396647E-05  0.185172E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.300953E-03  0.152190E-02  0.405392E-03  0.562768E-03  0.108155E-02  0.396647E-05  0.185569E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.300953E-03  0.152190E-02  0.405392E-03  0.562768E-03  0.108155E-02  0.396647E-05  0.185569E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.300953E-03  0.152190E-02  0.405392E-03  0.562768E-03  0.108155E-02  0.842412E-03  0.184513E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.950867E-04  0.264767E-02  0.405392E-03  0.562768E-03  0.108155E-02  0.842412E-03  0.182263E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.950867E-04  0.595464E-03  0.405392E-03  0.562768E-03  0.108155E-02  0.529245E-03  0.185794E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.950867E-04  0.595464E-03  0.405392E-03  0.562768E-03  0.108155E-02  0.529245E-03  0.185794E+03
  0.999862E+02  0.450980E-03  0.121632E-03  0.950867E-04  0.595464E-03  0.405392E-03  0.562768E-03  0.108155E-02  0.529245E-03  0.185794E+03
  0.999862E+02  0.277567E-03  0.121632E-03  0.950867E-04  0.595464E-03  0.405392E-03  0.562768E-03  0.333715E-04  0.529245E-03  0.186942E+03
  0.999862E+02  0.277567E-03  0.121632E-03  0.950867E-04  0.595464E-03  0.405392E-03  0.562768E-03  0.333715E-04  0.529245E-03  0.186942E+03
  0.999862E+02  0.277567E-03  0.121632E-03  0.616791E-03  0.595464E-03  0.405392E-03  0.562768E-03  0.333715E-04  0.529245E-03  0.187709E+03
  0.999862E+02  0.277567E-03  0.121632E-03  0.616791E-03  0.595464E-03  0.405392E-03  0.562768E-03  0.315090E-03  0.529245E-03  0.187813E+03
  0.999862E+02  0.277567E-03  0.121632E-03  0.616791E-03  0.595464E-03  0.405392E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.186445E+03
  0.999862E+02  0.277567E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185889E+03
  0.999862E+02  0.277567E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185889E+03
  0.999862E+02  0.683160E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185519E+03
  0.999862E+02  0.683160E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185519E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185456E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.983588E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.185456E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.595464E-03  0.429012E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.186147E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.725008E-03  0.429012E-03  0.562768E-03  0.114870E-02  0.529245E-03  0.186141E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.725008E-03  0.429012E-03  0.773325E-03  0.114870E-02  0.529245E-03  0.186102E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.725008E-03  0.429012E-03  0.773325E-03  0.114870E-02  0.529245E-03  0.186102E+03
  0.100300E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.725008E-03  0.429012E-03  0.773325E-03  0.114870E-02  0.529245E-03  0.186102E+03
  0.101109E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.104544E-02  0.429012E-03  0.773325E-03  0.114870E-02  0.529245E-03  0.184905E+03
  0.101109E+03  0.683160E-03  0.447837E-03  0.616791E-03  0.104544E-02  0.429012E-03  0.773325E-03  0.114870E-02  0.529245E-03  0.184905E+03
  0.101109E+03  0.683160E-03  0.716433E-03  0.616791E-03  0.104544E-02  0.429012E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180612E+03
  0.101109E+03  0.683160E-03  0.716433E-03  0.616791E-03  0.104544E-02  0.429012E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180612E+03
  0.101109E+03  0.683160E-03  0.716433E-03  0.616791E-03  0.990516E-03  0.429012E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180692E+03
  0.101109E+03  0.683160E-03  0.632607E-03  0.616791E-03  0.990516E-03  0.158738E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180481E+03
  0.101109E+03  0.683160E-03  0.632607E-03  0.616791E-03  0.990516E-03  0.158738E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180481E+03
  0.101109E+03  0.189153E-03  0.632607E-03  0.616791E-03  0.954641E-03  0.158738E-03  0.129377E-02  0.314177E-02  0.529245E-03  0.180552E+03
  0.101109E+03  0.189153E-03  0.632607E-03  0.616791E-03  0.954641E-03  0.158738E-03  0.156641E-02  0.314177E-02  0.529245E-03  0.180083E+03
  0.101109E+03  0.189153E-03  0.632607E-03  0.616791E-03  0.954641E-03  0.158738E-03  0.156641E-02  0.124994E-03  0.529245E-03  0.184626E+03
  0.101109E+03  0.152594E-02  0.632607E-03  0.616791E-03  0.954641E-03  0.158738E-03  0.156641E-02  0.124994E-03  0.529245E-03  0.182879E+03
  0.102676E+03  0.152594E-02  0.632607E-03  0.546346E-03  0.954641E-03  0.158738E-03  0.686824E-02  0.124994E-03  0.529245E-03  0.172968E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.480715E-03  0.954641E-03  0.396727E-03  0.511596E-02  0.124994E-03  0.529245E-03  0.174274E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.265955E-02  0.133808E-02  0.396727E-03  0.511596E-02  0.124994E-03  0.529245E-03  0.172615E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.265955E-02  0.112648E-02  0.396727E-03  0.242886E-02  0.124994E-03  0.529245E-03  0.175596E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.291026E-02  0.112648E-02  0.396727E-03  0.242886E-02  0.124994E-03  0.529245E-03  0.175299E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.279270E-02  0.112648E-02  0.396727E-03  0.242886E-02  0.124994E-03  0.529245E-03  0.175437E+03
  0.102676E+03  0.152594E-02  0.429314E-03  0.279270E-02  0.112648E-02  0.396727E-03  0.242886E-02  0.124994E-03  0.529245E-03  0.175437E+03
  0.102676E+03  0.107624E-02  0.429314E-03  0.262728E-02  0.112648E-02  0.880651E-03  0.239948E-02  0.124994E-03  0.112213E-03  0.176154E+03
  0.102676E+03  0.122627E-02  0.429314E-03  0.262728E-02  0.112648E-02  0.880651E-03  0.239948E-02  0.538015E-03  0.112213E-03  0.176289E+03
  0.102676E+03  0.122627E-02  0.429314E-03  0.262728E-02  0.112648E-02  0.934677E-03  0.239948E-02  0.538015E-03  0.477749E-03  0.176307E+03
  0.102676E+03  0.122627E-02  0.429314E-03  0.262728E-02  0.112648E-02  0.934677E-03  0.215587E-02  0.538015E-03  0.477749E-03  0.176644E+03
  0.102841E+03  0.122627E-02  0.429314E-03  0.262728E-02  0.112648E-02  0.934677E-03  0.215587E-02  0.538015E-03  0.477749E-03  0.176214E+03
  0.102841E+03  0.913483E-03  0.429314E-03  0.262728E-02  0.112648E-02  0.110191E-02  0.215587E-02  0.538015E-03  0.477749E-03  0.176331E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.262728E-02  0.112648E-02  0.888747E-03  0.215587E-02  0.538015E-03  0.477749E-03  0.180333E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.282901E-03  0.112648E-02  0.334613E-03  0.215587E-02  0.538015E-03  0.477749E-03  0.183830E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.282901E-03  0.112648E-02  0.334613E-03  0.215587E-02  0.538015E-03  0.488671E-03  0.183811E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.282901E-03  0.112648E-02  0.135261E-02  0.215587E-02  0.538015E-03  0.488671E-03  0.182476E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.282901E-03  0.112648E-02  0.135261E-02  0.215587E-02  0.538015E-03  0.488671E-03  0.182476E+03
  0.100145E+03  0.913483E-03  0.429314E-03  0.282901E-03  0.112648E-02  0.135261E-02  0.215587E-02  0.141146E-03  0.488671E-03  0.182588E+03
  0.100145E+03  0.168327E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.135261E-02  0.215587E-02  0.141146E-03  0.488671E-03  0.180987E+03
  0.100145E+03  0.168327E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.135261E-02  0.215587E-02  0.141146E-03  0.488671E-03  0.180987E+03
  0.100145E+03  0.168327E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.135261E-02  0.277261E-02  0.163206E-02  0.488671E-03  0.177818E+03
  0.100145E+03  0.124594E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.135261E-02  0.277261E-02  0.163206E-02  0.488671E-03  0.178724E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.100145E+03  0.116791E-02  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.181959E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.112648E-02  0.692524E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.183264E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.112648E-02  0.980067E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.182802E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.156013E-02  0.163206E-02  0.488671E-03  0.182685E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.156013E-02  0.327647E-02  0.488671E-03  0.180281E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.156013E-02  0.315606E-02  0.488671E-03  0.180420E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.143339E-03  0.313011E-02  0.488671E-03  0.180675E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.131235E-02  0.313011E-02  0.488671E-03  0.180900E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.131235E-02  0.313011E-02  0.398686E-03  0.181038E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.718199E-03  0.305204E-03  0.980067E-03  0.131235E-02  0.731145E-02  0.398686E-03  0.177772E+03
  0.999007E+02  0.159564E-03  0.600637E-04  0.687614E-03  0.125482E-02  0.980067E-03  0.131235E-02  0.626047E-02  0.398686E-03  0.178331E+03
  0.999007E+02  0.929637E-04  0.600637E-04  0.687614E-03  0.125482E-02  0.980067E-03  0.131235E-02  0.909787E-03  0.398686E-03  0.184638E+03
  0.999007E+02  0.929637E-04  0.600637E-04  0.687614E-03  0.342134E-02  0.980067E-03  0.131235E-02  0.909787E-03  0.398686E-03  0.181589E+03
  0.999007E+02  0.929637E-04  0.600637E-04  0.687614E-03  0.342134E-02  0.980067E-03  0.713028E-03  0.909787E-03  0.398686E-03  0.182499E+03
  0.999007E+02  0.521480E-03  0.600637E-04  0.469413E-03  0.342134E-02  0.980067E-03  0.713028E-03  0.909787E-03  0.398686E-03  0.182666E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.342134E-02  0.980067E-03  0.713028E-03  0.909787E-03  0.398686E-03  0.182834E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.342134E-02  0.980067E-03  0.109946E-02  0.909787E-03  0.398686E-03  0.182306E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.914067E-03  0.102407E-04  0.109946E-02  0.909787E-03  0.398686E-03  0.186016E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.914067E-03  0.102407E-04  0.109946E-02  0.110848E-02  0.398686E-03  0.185593E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.914067E-03  0.102407E-04  0.109946E-02  0.112105E-02  0.398686E-03  0.185567E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.914067E-03  0.102407E-04  0.109946E-02  0.112105E-02  0.398686E-03  0.185567E+03
  0.999007E+02  0.521480E-03  0.374587E-03  0.469413E-03  0.914067E-03  0.102407E-04  0.109946E-02  0.109156E-02  0.398686E-03  0.185629E+03
  0.999475E+02  0.521480E-03  0.374587E-03  0.551073E-03  0.914067E-03  0.953421E-03  0.109946E-02  0.109156E-02  0.398686E-03  0.185538E+03
  0.999475E+02  0.521480E-03  0.536682E-03  0.551073E-03  0.914067E-03  0.953421E-03  0.109946E-02  0.109156E-02  0.398686E-03  0.185387E+03
  0.999475E+02  0.521480E-03  0.536682E-03  0.551073E-03  0.914067E-03  0.953421E-03  0.109946E-02  0.109156E-02  0.398686E-03  0.185387E+03
  0.100330E+03  0.521480E-03  0.536682E-03  0.551073E-03  0.914067E-03  0.953421E-03  0.109946E-02  0.109156E-02  0.398686E-03  0.185348E+03
  0.100330E+03  0.521480E-03  0.536682E-03  0.551073E-03  0.914067E-03  0.953421E-03  0.109946E-02  0.902088E-03  0.398686E-03  0.185760E+03
  0.100330E+03  0.521480E-03  0.536682E-03  0.551073E-03  0.479060E-03  0.953421E-03  0.109946E-02  0.902088E-03  0.398686E-03  0.185814E+03
  0.100330E+03  0.521480E-03  0.536682E-03  0.551073E-03  0.479060E-03  0.953421E-03  0.109946E-02  0.902088E-03  0.654085E-03  0.185343E+03
  0.100330E+03  0.521480E-03  0.536682E-03  0.551073E-03  0.479060E-03  0.953421E-03  0.606858E-03  0.902088E-03  0.654085E-03  0.185852E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.953421E-03  0.606858E-03  0.435610E-03  0.538751E-03  0.186631E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.953421E-03  0.606858E-03  0.435610E-03  0.538751E-03  0.186631E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.953421E-03  0.606858E-03  0.435610E-03  0.538751E-03  0.186631E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.953421E-03  0.606858E-03  0.435610E-03  0.538751E-03  0.186631E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.640260E-03  0.606858E-03  0.435610E-03  0.538751E-03  0.187143E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.551073E-03  0.887154E-03  0.640260E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.186615E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.176878E-03  0.887154E-03  0.640260E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185868E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.176878E-03  0.887154E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185551E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.176878E-03  0.887154E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185551E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.176878E-03  0.887154E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185551E+03
  0.100330E+03  0.521480E-03  0.679805E-03  0.176878E-03  0.887154E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185551E+03
  0.100330E+03  0.521480E-03  0.200274E-03  0.176878E-03  0.887154E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.185860E+03
  0.100330E+03  0.521480E-03  0.200274E-03  0.176878E-03  0.188475E-03  0.848060E-03  0.606858E-03  0.435610E-03  0.776395E-03  0.184901E+03
  0.100330E+03  0.521480E-03  0.200274E-03  0.176878E-03  0.188475E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184848E+03
  0.100330E+03  0.521480E-03  0.200274E-03  0.176878E-03  0.188475E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184848E+03
  0.997852E+02  0.521480E-03  0.200274E-03  0.176878E-03  0.188475E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.185171E+03
  0.997852E+02  0.521480E-03  0.420270E-04  0.176878E-03  0.188475E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.185049E+03
  0.999080E+02  0.521480E-03  0.420270E-04  0.176878E-03  0.142992E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184875E+03
  0.999080E+02  0.521480E-03  0.420270E-04  0.176878E-03  0.142992E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184875E+03
  0.999080E+02  0.228924E-03  0.420270E-04  0.176878E-03  0.142992E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184945E+03
  0.999080E+02  0.228924E-03  0.420270E-04  0.176878E-03  0.132082E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184907E+03
  0.999080E+02  0.228924E-03  0.420270E-04  0.176878E-03  0.132082E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.184907E+03
  0.999080E+02  0.158771E-02  0.420270E-04  0.176878E-03  0.132082E-03  0.848060E-03  0.528641E-03  0.435610E-03  0.776395E-03  0.182601E+03
  0.999080E+02  0.158771E-02  0.420270E-04  0.176878E-03  0.132082E-03  0.848060E-03  0.528641E-03  0.109214E-02  0.776395E-03  0.181418E+03
  0.994786E+02  0.158771E-02  0.420270E-04  0.176878E-03  0.132082E-03  0.848060E-03  0.528641E-03  0.109214E-02  0.776395E-03  0.181319E+03
  0.994786E+02  0.158771E-02  0.420270E-04  0.176878E-03  0.440725E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.178916E+03
  0.994786E+02  0.440766E-03  0.420270E-04  0.176878E-03  0.440725E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.181182E+03
  0.100116E+03  0.440766E-03  0.420270E-04  0.500553E-03  0.440725E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.181727E+03
  0.100116E+03  0.440766E-03  0.420270E-04  0.500553E-03  0.440725E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.181727E+03
  0.100116E+03  0.440766E-03  0.420270E-04  0.500553E-03  0.440725E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.181727E+03
  0.100116E+03  0.440766E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.182316E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.179178E-04  0.182216E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.286992E-03  0.182192E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.848060E-03  0.528641E-03  0.109214E-02  0.286992E-03  0.182192E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.105495E-02  0.528641E-03  0.109214E-02  0.286992E-03  0.181809E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.105495E-02  0.528641E-03  0.109214E-02  0.286992E-03  0.181809E+03
  0.100116E+03  0.534969E-03  0.420270E-04  0.500553E-03  0.376749E-02  0.181304E-02  0.528641E-03  0.109214E-02  0.302902E-03  0.180378E+03
