a0_min         a1_min         a2_min         a3_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.100402E+03   0.328215E+01   0.692867E+01   0.104309E+02   0.380355E-03   0.516110E-04   0.931118E-04   0.348427E-03   0.188023E+03   0.000000E+00   0.000000E+00   0.188023E+03  -0.376046E+03
   0.100402E+03   0.328215E+01  -0.103406E+01   0.318418E+01   0.380355E-03   0.516110E-04   0.931118E-04   0.348427E-03   0.188730E+03   0.000000E+00   0.000000E+00   0.188730E+03  -0.377460E+03
   0.100402E+03   0.328215E+01  -0.103406E+01   0.589764E+01   0.380355E-03   0.516110E-04   0.931118E-04   0.348427E-03   0.188634E+03   0.000000E+00   0.000000E+00   0.188634E+03  -0.377268E+03
   0.100402E+03   0.532494E+01   0.186214E+01   0.589764E+01   0.380355E-03   0.516110E-04   0.931118E-04   0.348427E-03   0.188644E+03   0.000000E+00   0.000000E+00   0.188644E+03  -0.377288E+03
   0.100402E+03   0.701384E+01   0.186214E+01   0.589764E+01   0.236953E-03   0.628581E-03   0.931118E-04   0.159824E-02   0.188218E+03   0.000000E+00   0.000000E+00   0.188218E+03  -0.376436E+03
   0.101945E+03   0.701384E+01   0.476194E+01   0.589764E+01   0.236953E-03   0.628581E-03   0.931118E-04   0.159824E-02   0.187864E+03   0.000000E+00   0.000000E+00   0.187864E+03  -0.375728E+03
   0.101945E+03   0.534385E+00   0.821799E+01  -0.802240E+01   0.236953E-03   0.306928E-04   0.521602E-03   0.159824E-02   0.189277E+03   0.000000E+00   0.000000E+00   0.189277E+03  -0.378554E+03
   0.101536E+03   0.534385E+00  -0.158580E+01  -0.482431E+01   0.236953E-03   0.306928E-04   0.521602E-03   0.159824E-02   0.191114E+03   0.000000E+00   0.000000E+00   0.191114E+03  -0.382228E+03
   0.101536E+03   0.924770E+00  -0.506413E+01  -0.131884E+02   0.236953E-03   0.306928E-04   0.521602E-03   0.159824E-02   0.190214E+03   0.000000E+00   0.000000E+00   0.190214E+03  -0.380428E+03
   0.101536E+03   0.138790E+01  -0.529088E+01  -0.193497E+02   0.236953E-03   0.306928E-04   0.521602E-03   0.159824E-02   0.188386E+03   0.000000E+00   0.000000E+00   0.188386E+03  -0.376772E+03
   0.101536E+03   0.138790E+01  -0.529088E+01  -0.193497E+02   0.236953E-03   0.288432E-04   0.521602E-03   0.159824E-02   0.188387E+03   0.000000E+00   0.000000E+00   0.188387E+03  -0.376774E+03
   0.101536E+03   0.138790E+01  -0.304992E+01  -0.651980E+01   0.572862E-03   0.288432E-04   0.521602E-03   0.159824E-02   0.189990E+03   0.000000E+00   0.000000E+00   0.189990E+03  -0.379980E+03
   0.100868E+03  -0.843994E+00  -0.250111E+01  -0.108217E+02   0.572862E-03   0.288432E-04   0.521602E-03   0.159824E-02   0.189454E+03   0.000000E+00   0.000000E+00   0.189454E+03  -0.378908E+03
   0.100868E+03   0.398850E+01   0.361898E+01  -0.116647E+02   0.572862E-03   0.288432E-04   0.521602E-03   0.232049E-02   0.183539E+03   0.000000E+00   0.000000E+00   0.183539E+03  -0.367078E+03
   0.102651E+03   0.666738E+01   0.597045E+01   0.215764E+02   0.572862E-03   0.288432E-04   0.521602E-03   0.232049E-02   0.186172E+03   0.000000E+00   0.000000E+00   0.186172E+03  -0.372344E+03
   0.102651E+03   0.666738E+01   0.597045E+01   0.215764E+02   0.572862E-03   0.288432E-04   0.521602E-03   0.232049E-02   0.186172E+03   0.000000E+00   0.000000E+00   0.186172E+03  -0.372344E+03
   0.102651E+03   0.666738E+01   0.980072E+01   0.172107E+02   0.572862E-03   0.288432E-04   0.521602E-03   0.232049E-02   0.186922E+03   0.000000E+00   0.000000E+00   0.186922E+03  -0.373844E+03
   0.102651E+03   0.666738E+01   0.980072E+01   0.158678E+02   0.572862E-03   0.288432E-04   0.394560E-03   0.232049E-02   0.187757E+03   0.000000E+00   0.000000E+00   0.187757E+03  -0.375514E+03
   0.102651E+03   0.666738E+01   0.980072E+01   0.134962E+02   0.572862E-03   0.288432E-04   0.394560E-03   0.232049E-02   0.187872E+03   0.000000E+00   0.000000E+00   0.187872E+03  -0.375744E+03
   0.102651E+03   0.666738E+01   0.980072E+01   0.646988E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.106482E-02   0.190814E+03   0.000000E+00   0.000000E+00   0.190814E+03  -0.381628E+03
   0.102651E+03   0.666738E+01   0.122610E+02   0.646988E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.106482E-02   0.190556E+03   0.000000E+00   0.000000E+00   0.190556E+03  -0.381112E+03
   0.102123E+03   0.666738E+01   0.156512E+01  -0.141794E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.188916E+03   0.000000E+00   0.000000E+00   0.188916E+03  -0.377832E+03
   0.102123E+03   0.666738E+01   0.822742E+01  -0.141794E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.189408E+03   0.000000E+00   0.000000E+00   0.189408E+03  -0.378816E+03
   0.102123E+03   0.666738E+01   0.822742E+01   0.116653E+02   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.192309E+03   0.000000E+00   0.000000E+00   0.192309E+03  -0.384618E+03
   0.102123E+03   0.475327E+01   0.855334E+01   0.420152E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.192091E+03   0.000000E+00   0.000000E+00   0.192091E+03  -0.384182E+03
   0.102123E+03   0.475327E+01   0.607440E+01   0.420152E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.192226E+03   0.000000E+00   0.000000E+00   0.192226E+03  -0.384452E+03
   0.102123E+03   0.475327E+01   0.607440E+01   0.690473E+01   0.682233E-04   0.288432E-04   0.394560E-03   0.107724E-02   0.192417E+03   0.000000E+00   0.000000E+00   0.192417E+03  -0.384834E+03
   0.102123E+03   0.475327E+01   0.607440E+01   0.690473E+01   0.682233E-04   0.288432E-04   0.151172E-04   0.107724E-02   0.193308E+03   0.000000E+00   0.000000E+00   0.193308E+03  -0.386616E+03
   0.101236E+03   0.475327E+01   0.607440E+01   0.690473E+01   0.682233E-04   0.594386E-03   0.151172E-04   0.107724E-02   0.192015E+03   0.000000E+00   0.000000E+00   0.192015E+03  -0.384030E+03
   0.101386E+03   0.475327E+01   0.607440E+01   0.778509E+01   0.682233E-04   0.594386E-03   0.151172E-04   0.107724E-02   0.191997E+03   0.000000E+00   0.000000E+00   0.191997E+03  -0.383994E+03
   0.101386E+03   0.646410E+01   0.356194E+01   0.285722E+01   0.682233E-04   0.594386E-03   0.151172E-04   0.107724E-02   0.189715E+03   0.000000E+00   0.000000E+00   0.189715E+03  -0.379430E+03
   0.101386E+03   0.646410E+01   0.427487E+01   0.645626E+01   0.682233E-04   0.594386E-03   0.151172E-04   0.107724E-02   0.190674E+03   0.000000E+00   0.000000E+00   0.190674E+03  -0.381348E+03
   0.101386E+03   0.558326E+01   0.552485E+01   0.594954E+01   0.210665E-03   0.594386E-03   0.151172E-04   0.107724E-02   0.191227E+03   0.000000E+00   0.000000E+00   0.191227E+03  -0.382454E+03
   0.101386E+03   0.558326E+01   0.758950E+01   0.594954E+01   0.226090E-03   0.319919E-03   0.151172E-04   0.107724E-02   0.192546E+03   0.000000E+00   0.000000E+00   0.192546E+03  -0.385092E+03
   0.101386E+03   0.445000E+01  -0.440610E+00   0.594954E+01   0.226090E-03   0.319919E-03   0.194172E-03   0.107724E-02   0.192134E+03   0.000000E+00   0.000000E+00   0.192134E+03  -0.384268E+03
   0.100792E+03   0.445000E+01   0.153659E+01   0.167552E+02   0.226090E-03   0.319919E-03   0.529926E-03   0.107724E-02   0.189587E+03   0.000000E+00   0.000000E+00   0.189587E+03  -0.379174E+03
   0.100792E+03   0.445000E+01   0.153659E+01   0.114514E+02   0.226090E-03   0.319919E-03   0.446104E-03   0.668760E-03   0.190824E+03   0.000000E+00   0.000000E+00   0.190824E+03  -0.381648E+03
   0.100792E+03   0.497870E+01  -0.165348E+01   0.167515E+02   0.226090E-03   0.319919E-03   0.446104E-03   0.108674E-02   0.189789E+03   0.000000E+00   0.000000E+00   0.189789E+03  -0.379578E+03
   0.100912E+03   0.497870E+01  -0.165348E+01   0.386389E+01   0.226090E-03   0.412888E-03   0.446104E-03   0.160471E-02   0.189890E+03   0.000000E+00   0.000000E+00   0.189890E+03  -0.379780E+03
   0.100912E+03   0.477749E+01  -0.165348E+01   0.386389E+01   0.226090E-03   0.412888E-03   0.446104E-03   0.160471E-02   0.189977E+03   0.000000E+00   0.000000E+00   0.189977E+03  -0.379954E+03
   0.100912E+03   0.301523E+01   0.523269E+01   0.779575E+01   0.226090E-03   0.412888E-03   0.446104E-03   0.160471E-02   0.189762E+03   0.000000E+00   0.000000E+00   0.189762E+03  -0.379524E+03
   0.100912E+03   0.301523E+01  -0.806468E+01  -0.326416E+01   0.226090E-03   0.412888E-03   0.446104E-03   0.160471E-02   0.188958E+03   0.000000E+00   0.000000E+00   0.188958E+03  -0.377916E+03
   0.100912E+03   0.301523E+01   0.122978E+01  -0.270116E+01   0.226090E-03   0.412888E-03   0.446104E-03   0.160471E-02   0.190208E+03   0.000000E+00   0.000000E+00   0.190208E+03  -0.380416E+03
   0.100912E+03   0.301523E+01   0.471464E+01  -0.270116E+01   0.226090E-03   0.412888E-03   0.289035E-03   0.160471E-02   0.190382E+03   0.000000E+00   0.000000E+00   0.190382E+03  -0.380764E+03
   0.101770E+03   0.605689E+00   0.471464E+01  -0.270116E+01   0.226090E-03   0.412888E-03   0.289035E-03   0.160471E-02   0.190884E+03   0.000000E+00   0.000000E+00   0.190884E+03  -0.381768E+03
   0.101711E+03   0.278756E+01   0.767683E+01   0.519321E+00   0.226090E-03   0.412888E-03   0.289035E-03   0.160471E-02   0.190577E+03   0.000000E+00   0.000000E+00   0.190577E+03  -0.381154E+03
   0.101711E+03   0.278756E+01   0.767683E+01   0.519321E+00   0.226090E-03   0.190852E-03   0.289035E-03   0.160471E-02   0.191479E+03   0.000000E+00   0.000000E+00   0.191479E+03  -0.382958E+03
   0.101711E+03   0.219763E+01   0.767683E+01   0.519321E+00   0.226090E-03   0.190852E-03   0.289035E-03   0.160471E-02   0.191528E+03   0.000000E+00   0.000000E+00   0.191528E+03  -0.383056E+03
   0.101711E+03   0.219763E+01   0.767683E+01  -0.176423E-01   0.226090E-03   0.190852E-03   0.289035E-03   0.160471E-02   0.191483E+03   0.000000E+00   0.000000E+00   0.191483E+03  -0.382966E+03
   0.101711E+03   0.219763E+01   0.100262E+02   0.545454E+01   0.226090E-03   0.190852E-03   0.289035E-03   0.160471E-02   0.190625E+03   0.000000E+00   0.000000E+00   0.190625E+03  -0.381250E+03
   0.101711E+03   0.417386E+01  -0.213415E+01   0.545454E+01   0.542423E-03   0.190852E-03   0.289035E-03   0.160471E-02   0.189808E+03   0.000000E+00   0.000000E+00   0.189808E+03  -0.379616E+03
   0.101711E+03   0.417386E+01   0.119126E+02   0.595946E+01   0.377312E-04   0.190852E-03   0.289035E-03   0.160471E-02   0.190064E+03   0.000000E+00   0.000000E+00   0.190064E+03  -0.380128E+03
   0.102691E+03   0.417386E+01   0.102361E+02   0.595946E+01   0.377312E-04   0.113274E-03   0.289035E-03   0.160471E-02   0.190717E+03   0.000000E+00   0.000000E+00   0.190717E+03  -0.381434E+03
   0.102691E+03   0.417386E+01   0.839262E+01  -0.227201E+01   0.148497E-03   0.113274E-03   0.289035E-03   0.173334E-02   0.189065E+03   0.000000E+00   0.000000E+00   0.189065E+03  -0.378130E+03
   0.102691E+03   0.417386E+01   0.777381E+01  -0.203165E+01   0.148497E-03   0.113274E-03   0.289035E-03   0.173334E-02   0.189138E+03   0.000000E+00   0.000000E+00   0.189138E+03  -0.378276E+03
   0.101597E+03   0.312008E+01   0.171667E+01   0.788077E+01   0.148497E-03   0.113274E-03   0.289035E-03   0.173334E-02   0.191949E+03   0.000000E+00   0.000000E+00   0.191949E+03  -0.383898E+03
   0.101597E+03   0.312008E+01   0.142227E+01  -0.752431E-01   0.148497E-03   0.113274E-03   0.289035E-03   0.173334E-02   0.192027E+03   0.000000E+00   0.000000E+00   0.192027E+03  -0.384054E+03
   0.101042E+03   0.312008E+01   0.142227E+01  -0.752431E-01   0.148497E-03   0.592626E-04   0.289035E-03   0.173334E-02   0.192425E+03   0.000000E+00   0.000000E+00   0.192425E+03  -0.384850E+03
   0.100884E+03   0.142083E+01   0.142227E+01   0.263437E+01   0.148497E-03   0.592626E-04   0.289035E-03   0.133703E-02   0.193357E+03   0.000000E+00   0.000000E+00   0.193357E+03  -0.386714E+03
   0.100884E+03   0.142083E+01   0.119109E+01   0.239144E+01   0.148497E-03   0.592626E-04   0.289035E-03   0.133703E-02   0.193399E+03   0.000000E+00   0.000000E+00   0.193399E+03  -0.386798E+03
   0.100884E+03   0.142083E+01   0.246908E+01   0.239144E+01   0.148497E-03   0.622053E-04   0.247254E-03   0.133703E-02   0.193477E+03   0.000000E+00   0.000000E+00   0.193477E+03  -0.386954E+03
   0.100884E+03   0.494434E+01   0.246908E+01  -0.163569E+01   0.148497E-03   0.622053E-04   0.247254E-03   0.133703E-02   0.191859E+03   0.000000E+00   0.000000E+00   0.191859E+03  -0.383718E+03
   0.100884E+03   0.494434E+01  -0.169822E+01  -0.100448E+01   0.148497E-03   0.622053E-04   0.247254E-03   0.110527E-02   0.192338E+03   0.000000E+00   0.000000E+00   0.192338E+03  -0.384676E+03
   0.101497E+03   0.494434E+01   0.921307E+00   0.143725E+01   0.148497E-03   0.622053E-04   0.247254E-03   0.155663E-02   0.191929E+03   0.000000E+00   0.000000E+00   0.191929E+03  -0.383858E+03
   0.101497E+03   0.494434E+01  -0.325497E+01  -0.475515E+01   0.440754E-03   0.622053E-04   0.247254E-03   0.155663E-02   0.188971E+03   0.000000E+00   0.000000E+00   0.188971E+03  -0.377942E+03
   0.101497E+03   0.494434E+01  -0.325497E+01   0.116697E+02   0.440754E-03   0.220001E-03   0.247254E-03   0.155663E-02   0.189416E+03   0.000000E+00   0.000000E+00   0.189416E+03  -0.378832E+03
   0.101497E+03   0.494434E+01  -0.246961E+01   0.825388E+01   0.440754E-03   0.220001E-03   0.247254E-03   0.155663E-02   0.190104E+03   0.000000E+00   0.000000E+00   0.190104E+03  -0.380208E+03
   0.101497E+03   0.179788E+01   0.838910E+00   0.588215E+01   0.440754E-03   0.220001E-03   0.247254E-03   0.155663E-02   0.191620E+03   0.000000E+00   0.000000E+00   0.191620E+03  -0.383240E+03
   0.101497E+03   0.381004E+01   0.321846E+01   0.109374E+02   0.440754E-03   0.220001E-03   0.247254E-03   0.155663E-02   0.191605E+03   0.000000E+00   0.000000E+00   0.191605E+03  -0.383210E+03
   0.101497E+03   0.381004E+01   0.321846E+01  -0.261722E+01   0.440754E-03   0.220001E-03   0.247254E-03   0.155663E-02   0.190968E+03   0.000000E+00   0.000000E+00   0.190968E+03  -0.381936E+03
   0.101497E+03  -0.383610E+01   0.805862E+01  -0.114846E+01   0.440754E-03   0.486243E-03   0.247254E-03   0.155663E-02   0.187713E+03   0.000000E+00   0.000000E+00   0.187713E+03  -0.375426E+03
   0.101497E+03  -0.580499E+01   0.741674E+01  -0.489370E+01   0.440754E-03   0.486243E-03   0.247254E-03   0.155663E-02   0.186673E+03   0.000000E+00   0.000000E+00   0.186673E+03  -0.373346E+03
   0.102102E+03   0.206245E+01   0.830384E+00  -0.489370E+01   0.440754E-03   0.486243E-03   0.247254E-03   0.155663E-02   0.188795E+03   0.000000E+00   0.000000E+00   0.188795E+03  -0.377590E+03
   0.101471E+03   0.206245E+01   0.119280E+02  -0.155555E+00   0.440754E-03   0.486243E-03   0.247254E-03   0.155663E-02   0.188328E+03   0.000000E+00   0.000000E+00   0.188328E+03  -0.376656E+03
   0.101471E+03   0.206245E+01   0.112458E+02   0.312238E+01   0.204906E-03   0.486243E-03   0.247254E-03   0.155663E-02   0.189390E+03   0.000000E+00   0.000000E+00   0.189390E+03  -0.378780E+03
   0.101471E+03   0.206245E+01   0.902745E+01   0.118656E+02   0.204906E-03   0.376564E-03   0.211986E-04   0.155663E-02   0.190284E+03   0.000000E+00   0.000000E+00   0.190284E+03  -0.380568E+03
   0.101471E+03   0.478350E+01  -0.621852E+01  -0.968526E+01   0.204906E-03   0.432472E-03   0.620702E-03   0.155663E-02   0.186531E+03   0.000000E+00   0.000000E+00   0.186531E+03  -0.373062E+03
   0.101471E+03   0.478350E+01  -0.621852E+01  -0.492208E+01   0.204906E-03   0.432472E-03   0.620702E-03   0.929555E-03   0.187224E+03   0.000000E+00   0.000000E+00   0.187224E+03  -0.374448E+03
   0.101471E+03   0.478350E+01  -0.198309E+01  -0.492208E+01   0.204906E-03   0.432472E-03   0.620702E-03   0.929555E-03   0.188298E+03   0.000000E+00   0.000000E+00   0.188298E+03  -0.376596E+03
   0.102055E+03   0.647319E+01  -0.198309E+01  -0.800863E+01   0.233802E-03   0.432472E-03   0.620702E-03   0.929555E-03   0.184864E+03   0.000000E+00   0.000000E+00   0.184864E+03  -0.369728E+03
   0.103218E+03   0.657154E+00   0.311768E+01  -0.152970E+02   0.233802E-03   0.432472E-03   0.620702E-03   0.929555E-03   0.185313E+03   0.000000E+00   0.000000E+00   0.185313E+03  -0.370626E+03
   0.103218E+03   0.657154E+00   0.140354E+01  -0.149243E+02   0.233802E-03   0.432472E-03   0.476575E-03   0.929555E-03   0.185435E+03   0.000000E+00   0.000000E+00   0.185435E+03  -0.370870E+03
   0.100162E+03   0.657154E+00  -0.150650E+02  -0.336616E+01   0.233802E-03   0.432472E-03   0.476575E-03   0.929555E-03   0.187031E+03   0.000000E+00   0.000000E+00   0.187031E+03  -0.374062E+03
   0.100523E+03   0.657154E+00  -0.765406E+01  -0.575876E+01   0.233802E-03   0.432472E-03   0.476575E-03   0.929555E-03   0.190225E+03   0.000000E+00   0.000000E+00   0.190225E+03  -0.380450E+03
   0.100523E+03   0.234955E+01  -0.765406E+01  -0.513893E+01   0.661624E-03   0.432472E-03   0.476575E-03   0.929555E-03   0.188649E+03   0.000000E+00   0.000000E+00   0.188649E+03  -0.377298E+03
   0.100523E+03   0.203192E+01  -0.765406E+01  -0.513893E+01   0.661624E-03   0.432472E-03   0.476575E-03   0.174645E-02   0.187542E+03   0.000000E+00   0.000000E+00   0.187542E+03  -0.375084E+03
   0.100523E+03   0.244975E+01   0.590000E+01  -0.948414E+01   0.661624E-03   0.432472E-03   0.476575E-03   0.174645E-02   0.184929E+03   0.000000E+00   0.000000E+00   0.184929E+03  -0.369858E+03
   0.101325E+03   0.621307E+01   0.590000E+01   0.195998E+01   0.837724E-03   0.432472E-03   0.476575E-03   0.174645E-02   0.186482E+03   0.000000E+00   0.000000E+00   0.186482E+03  -0.372964E+03
   0.101325E+03   0.621307E+01   0.808572E+01   0.195998E+01   0.837724E-03   0.432472E-03   0.452322E-03   0.174645E-02   0.186149E+03   0.000000E+00   0.000000E+00   0.186149E+03  -0.372298E+03
   0.101325E+03  -0.368238E+01   0.114866E+02  -0.101566E+02   0.479601E-03   0.316762E-03   0.452322E-03   0.113420E-02   0.185989E+03   0.000000E+00   0.000000E+00   0.185989E+03  -0.371978E+03
   0.101325E+03  -0.368238E+01  -0.723565E+01  -0.101566E+02   0.479601E-03   0.316762E-03   0.464128E-03   0.113420E-02   0.188368E+03   0.000000E+00   0.000000E+00   0.188368E+03  -0.376736E+03
   0.100166E+03   0.552564E+00  -0.723565E+01  -0.101566E+02   0.479601E-03   0.391662E-03   0.464938E-03   0.113420E-02   0.189306E+03   0.000000E+00   0.000000E+00   0.189306E+03  -0.378612E+03
   0.100166E+03   0.552564E+00  -0.723565E+01  -0.101566E+02   0.479601E-03   0.391662E-03   0.464938E-03   0.125917E-02   0.189083E+03   0.000000E+00   0.000000E+00   0.189083E+03  -0.378166E+03
   0.998216E+02   0.552564E+00  -0.723565E+01   0.370283E+01   0.307390E-03   0.367315E-03   0.464938E-03   0.125917E-02   0.188992E+03   0.000000E+00   0.000000E+00   0.188992E+03  -0.377984E+03
   0.101044E+03   0.552564E+00  -0.723565E+01  -0.558788E+01   0.307390E-03   0.367315E-03   0.464938E-03   0.125917E-02   0.190245E+03   0.000000E+00   0.000000E+00   0.190245E+03  -0.380490E+03
   0.101044E+03   0.552564E+00   0.149613E+01  -0.282147E+01   0.307390E-03   0.342863E-03   0.288293E-03   0.125917E-02   0.192443E+03   0.000000E+00   0.000000E+00   0.192443E+03  -0.384886E+03
   0.101127E+03  -0.155531E+01   0.149613E+01  -0.158145E+02   0.307390E-03   0.342863E-03   0.288293E-03   0.125917E-02   0.190538E+03   0.000000E+00   0.000000E+00   0.190538E+03  -0.381076E+03
   0.101127E+03  -0.155531E+01   0.890547E+00  -0.158145E+02   0.307390E-03   0.326529E-03   0.288293E-03   0.125917E-02   0.190722E+03   0.000000E+00   0.000000E+00   0.190722E+03  -0.381444E+03
   0.101127E+03  -0.155531E+01   0.547728E+01  -0.158145E+02   0.307390E-03   0.326529E-03   0.596385E-03   0.619511E-03   0.186964E+03   0.000000E+00   0.000000E+00   0.186964E+03  -0.373928E+03
   0.101127E+03   0.425518E-01  -0.636860E+01  -0.158145E+02   0.184196E-03   0.326529E-03   0.596385E-03   0.140114E-02   0.189155E+03   0.000000E+00   0.000000E+00   0.189155E+03  -0.378310E+03
   0.101127E+03  -0.161578E+01  -0.489779E+01  -0.103442E+02   0.184196E-03   0.326529E-03   0.596385E-03   0.140114E-02   0.189578E+03   0.000000E+00   0.000000E+00   0.189578E+03  -0.379156E+03
   0.101127E+03  -0.161578E+01   0.309094E+01  -0.693847E+01   0.184196E-03   0.326529E-03   0.682049E-03   0.140114E-02   0.188693E+03   0.000000E+00   0.000000E+00   0.188693E+03  -0.377386E+03
   0.101127E+03   0.181119E+00  -0.127621E+01  -0.693847E+01   0.262471E-03   0.326529E-03   0.682049E-03   0.140114E-02   0.189619E+03   0.000000E+00   0.000000E+00   0.189619E+03  -0.379238E+03
   0.101127E+03   0.181119E+00  -0.142959E+01  -0.972946E+01   0.262471E-03   0.326529E-03   0.682049E-03   0.140114E-02   0.189446E+03   0.000000E+00   0.000000E+00   0.189446E+03  -0.378892E+03
   0.101127E+03   0.181119E+00  -0.142959E+01  -0.593157E+01   0.246328E-03   0.326529E-03   0.747465E-03   0.140114E-02   0.189230E+03   0.000000E+00   0.000000E+00   0.189230E+03  -0.378460E+03
   0.101127E+03   0.582314E+00  -0.142959E+01  -0.593157E+01   0.100922E-02   0.326529E-03   0.296721E-03   0.140114E-02   0.189495E+03   0.000000E+00   0.000000E+00   0.189495E+03  -0.378990E+03
   0.101127E+03   0.517001E-01   0.398327E+01  -0.593157E+01   0.100922E-02   0.326529E-03   0.296721E-03   0.140114E-02   0.189200E+03   0.000000E+00   0.000000E+00   0.189200E+03  -0.378400E+03
   0.101127E+03   0.517001E-01   0.398327E+01   0.517516E+01   0.138244E-03   0.326529E-03   0.296721E-03   0.132971E-02   0.191428E+03   0.000000E+00   0.000000E+00   0.191428E+03  -0.382856E+03
   0.101127E+03   0.517001E-01   0.398327E+01   0.322469E+00   0.138244E-03   0.326529E-03   0.296721E-03   0.132971E-02   0.192120E+03   0.000000E+00   0.000000E+00   0.192120E+03  -0.384240E+03
   0.101127E+03   0.517001E-01   0.398327E+01   0.322469E+00   0.138244E-03   0.326529E-03   0.296721E-03   0.132971E-02   0.192120E+03   0.000000E+00   0.000000E+00   0.192120E+03  -0.384240E+03
   0.101127E+03  -0.127379E+01   0.595281E+01  -0.981393E+01   0.138244E-03   0.326529E-03   0.296721E-03   0.132971E-02   0.190631E+03   0.000000E+00   0.000000E+00   0.190631E+03  -0.381262E+03
   0.101127E+03  -0.127379E+01   0.595281E+01   0.660568E+01   0.138244E-03   0.177974E-03   0.296721E-03   0.694028E-03   0.189157E+03   0.000000E+00   0.000000E+00   0.189157E+03  -0.378314E+03
   0.101127E+03   0.425874E+01   0.293621E+01   0.197183E+01   0.138244E-03   0.177974E-03   0.296721E-03   0.694028E-03   0.192556E+03   0.000000E+00   0.000000E+00   0.192556E+03  -0.385112E+03
   0.101127E+03   0.481241E+01   0.293621E+01  -0.465631E+01   0.138244E-03   0.177974E-03   0.296721E-03   0.694028E-03   0.190428E+03   0.000000E+00   0.000000E+00   0.190428E+03  -0.380856E+03
   0.100974E+03  -0.286689E+01   0.365054E+01  -0.805494E+01   0.853800E-03   0.177974E-03   0.296721E-03   0.694028E-03   0.189132E+03   0.000000E+00   0.000000E+00   0.189132E+03  -0.378264E+03
   0.100435E+03  -0.286689E+01   0.365054E+01  -0.941827E+01   0.853800E-03   0.177974E-03   0.296721E-03   0.697122E-03   0.188178E+03   0.000000E+00   0.000000E+00   0.188178E+03  -0.376356E+03
   0.100435E+03   0.318076E+01   0.205666E+01   0.922063E+01   0.853800E-03   0.177974E-03   0.117524E-03   0.846193E-03   0.191437E+03   0.000000E+00   0.000000E+00   0.191437E+03  -0.382874E+03
   0.100435E+03   0.318076E+01   0.140166E+01   0.643909E+01   0.853800E-03   0.177974E-03   0.117524E-03   0.846193E-03   0.191836E+03   0.000000E+00   0.000000E+00   0.191836E+03  -0.383672E+03
   0.100306E+03   0.634460E+01   0.140166E+01   0.643909E+01   0.853800E-03   0.177974E-03   0.117524E-03   0.846193E-03   0.190039E+03   0.000000E+00   0.000000E+00   0.190039E+03  -0.380078E+03
   0.100306E+03   0.634460E+01   0.140166E+01   0.119111E+02   0.853800E-03   0.177974E-03   0.117524E-03   0.846193E-03   0.190097E+03   0.000000E+00   0.000000E+00   0.190097E+03  -0.380194E+03
   0.100306E+03   0.634460E+01   0.660078E+00   0.119111E+02   0.729689E-03   0.177974E-03   0.815374E-05   0.846193E-03   0.190506E+03   0.000000E+00   0.000000E+00   0.190506E+03  -0.381012E+03
   0.100306E+03   0.423662E+01   0.660078E+00   0.119111E+02   0.729689E-03   0.177974E-03   0.815374E-05   0.846193E-03   0.191286E+03   0.000000E+00   0.000000E+00   0.191286E+03  -0.382572E+03
   0.100306E+03   0.591292E+01   0.795393E+00   0.144619E+02   0.729689E-03   0.177974E-03   0.815374E-05   0.846193E-03   0.190267E+03   0.000000E+00   0.000000E+00   0.190267E+03  -0.380534E+03
   0.100434E+03   0.591292E+01   0.795393E+00   0.144619E+02   0.729689E-03   0.177974E-03   0.815374E-05   0.846193E-03   0.190504E+03   0.000000E+00   0.000000E+00   0.190504E+03  -0.381008E+03
   0.100434E+03   0.439844E+01  -0.356344E+01   0.132971E+02   0.887537E-03   0.177974E-03   0.876550E-05   0.846193E-03   0.189116E+03   0.000000E+00   0.000000E+00   0.189116E+03  -0.378232E+03
   0.100434E+03   0.250798E+01  -0.326457E+01   0.951505E+01   0.116376E-02   0.177974E-03   0.240895E-04   0.846193E-03   0.189359E+03   0.000000E+00   0.000000E+00   0.189359E+03  -0.378718E+03
   0.100665E+03   0.251743E+01  -0.450381E+01   0.951505E+01   0.153123E-03   0.177974E-03   0.240895E-04   0.846193E-03   0.191996E+03   0.000000E+00   0.000000E+00   0.191996E+03  -0.383992E+03
   0.100665E+03   0.352933E+01  -0.338854E+01   0.409634E+01   0.178969E-03   0.258946E-04   0.240895E-04   0.846193E-03   0.193468E+03   0.000000E+00   0.000000E+00   0.193468E+03  -0.386936E+03
   0.100665E+03   0.352933E+01   0.262589E+01   0.409634E+01   0.178969E-03   0.923244E-04   0.240895E-04   0.846193E-03   0.194371E+03   0.000000E+00   0.000000E+00   0.194371E+03  -0.388742E+03
   0.100665E+03   0.352933E+01   0.262589E+01   0.409634E+01   0.178969E-03   0.923244E-04   0.240895E-04   0.846193E-03   0.194371E+03   0.000000E+00   0.000000E+00   0.194371E+03  -0.388742E+03
