IDTRANS;DIST;pk;ALTI_MOY
1140;5742,5;56205;194,0388
1141;5747,5;56200;194,0419
1142;5752,5;56195;194,0615
1143;5757,5;56190;194,0669
1144;5762,5;56185;194,0639
1145;5767,5;56180;194,0471
1146;5772,5;56175;194,0502
1147;5777,5;56170;194,0303
1148;5782,5;56165;194,0486
1149;5787,5;56160;194,0409
1150;5792,5;56155;194,0421
1151;5797,5;56150;194,0650
1152;5802,5;56145;194,0458
1153;5807,5;56140;194,0367
1154;5812,5;56135;194,0362
1155;5817,5;56130;194,0440
1156;5822,5;56125;194,0234
1157;5827,5;56120;194,0297
1158;5832,5;56115;194,0343
1159;5837,5;56110;194,0230
1160;5842,5;56105;194,0092
1161;5847,5;56100;194,0111
1162;5852,5;56095;194,0069
1163;5857,5;56090;194,0108
1164;5862,5;56085;194,0042
1165;5867,5;56080;194,0167
1166;5872,5;56075;194,0099
1167;5877,5;56070;193,9977
1168;5882,5;56065;194,0089
1169;5887,5;56060;194,0122
1170;5892,5;56055;194,0129
1171;5897,5;56050;193,9972
1172;5902,5;56045;194,0022
1173;5907,5;56040;194,0000
1174;5912,5;56035;194,0013
1175;5917,5;56030;193,9948
1176;5922,5;56025;193,9930
1177;5927,5;56020;193,9927
1178;5932,5;56015;193,9843
1179;5937,5;56010;194,0031
1180;5942,5;56005;193,9970
1181;5947,5;56000;193,9714
1182;5952,5;55995;193,9762
1183;5957,5;55990;193,9835
1184;5962,5;55985;193,9892
1185;5967,5;55980;193,9727
1186;5972,5;55975;193,9912
1187;5977,5;55970;193,9901
1188;5982,5;55965;193,9864
1189;5987,5;55960;193,9945
1190;5992,5;55955;193,9759
1191;5997,5;55950;193,9862
1192;6002,5;55945;193,9805
1193;6007,5;55940;193,9805
1194;6012,5;55935;193,9686
1195;6017,5;55930;193,9681
1196;6022,5;55925;193,9661
1197;6027,5;55920;193,9703
1198;6032,5;55915;193,9690
1199;6037,5;55910;193,9780
1200;6042,5;55905;193,9827
1201;6047,5;55900;193,9792
1202;6052,5;55895;193,9408
1203;6057,5;55890;193,9679
1204;6062,5;55885;193,9499
1205;6067,5;55880;193,9441
1206;6072,5;55875;193,9448
1207;6077,5;55870;193,9378
1208;6082,5;55865;193,9392
1209;6087,5;55860;193,9241
1210;6092,5;55855;193,9140
1211;6097,5;55850;193,9282
1212;6102,5;55845;193,9424
1213;6107,5;55840;193,9325
1214;6112,5;55835;193,9121
1215;6117,5;55830;193,9219
1216;6122,5;55825;193,9211
1217;6127,5;55820;193,9048
1218;6132,5;55815;193,9079
1219;6137,5;55810;193,8998
1220;6142,5;55805;193,9177
1221;6147,5;55800;193,9113
1222;6152,5;55795;193,9092
1223;6157,5;55790;193,9062
1224;6162,5;55785;193,8938
1225;6167,5;55780;193,9088
1226;6172,5;55775;193,9020
1227;6177,5;55770;193,9083
1228;6182,5;55765;193,9099
1229;6187,5;55760;193,8937
1230;6192,5;55755;193,8879
1231;6197,5;55750;193,8935
1232;6202,5;55745;193,9084
1233;6207,5;55740;193,9623
1234;6212,5;55735;193,9699
1235;6217,5;55730;193,9368
1236;6222,5;55725;193,9182
1237;6227,5;55720;193,9210
1238;6232,5;55715;193,9231
1239;6237,5;55710;193,9281
1240;6242,5;55705;193,9133
1241;6247,5;55700;193,9094
1242;6252,5;55695;193,9180
1243;6257,5;55690;193,9152
1244;6262,5;55685;193,9088
1245;6267,5;55680;193,9094
1246;6272,5;55675;193,9077
1247;6277,5;55670;193,9103
1248;6282,5;55665;193,9091
1249;6287,5;55660;193,9149
1250;6292,5;55655;193,9122
1251;6297,5;55650;193,9101
1252;6302,5;55645;193,9153
1253;6307,5;55640;193,9130
1254;6312,5;55635;193,9023
1255;6317,5;55630;193,8971
1256;6322,5;55625;193,9040
1257;6327,5;55620;193,8967
1258;6332,5;55615;193,9008
1259;6337,5;55610;193,8896
1260;6342,5;55605;193,8947
1261;6347,5;55600;193,8943
1262;6352,5;55595;193,8892
1263;6357,5;55590;193,8898
1264;6362,5;55585;193,8858
1265;6367,5;55580;193,8795
1266;6372,5;55575;193,8884
1267;6377,5;55570;193,8881
1268;6382,5;55565;193,8933
1269;6387,5;55560;193,8848
1270;6392,5;55555;193,8818
1271;6397,5;55550;193,8833
1272;6402,5;55545;193,8912
1273;6407,5;55540;193,8774
1274;6412,5;55535;193,8802
1275;6417,5;55530;193,8681
1276;6422,5;55525;193,8752
1277;6427,5;55520;193,8739
1278;6432,5;55515;193,8681
1279;6437,5;55510;193,8658
1280;6442,5;55505;193,8677
1281;6447,5;55500;193,8803
1282;6452,5;55495;193,8634
1283;6457,5;55490;193,8603
1284;6462,5;55485;193,8473
1285;6467,5;55480;193,8482
1286;6472,5;55475;193,8436
1287;6477,5;55470;193,8484
1288;6482,5;55465;193,8498
1289;6487,5;55460;193,8528
1290;6492,5;55455;193,8424
1291;6497,5;55450;193,8388
1292;6502,5;55445;193,8437
1293;6507,5;55440;193,8230
1294;6512,5;55435;193,8282
1295;6517,5;55430;193,8301
1296;6522,5;55425;193,8334
1297;6527,5;55420;193,8194
1298;6532,5;55415;193,8288
1299;6537,5;55410;193,8282
1300;6542,5;55405;193,8288
1301;6547,5;55400;193,8193
1302;6552,5;55395;193,8166
1303;6557,5;55390;193,8151
1304;6562,5;55385;193,8355
1305;6567,5;55380;193,8181
1306;6572,5;55375;193,8061
1307;6577,5;55370;193,8024
1308;6582,5;55365;193,8165
1309;6587,5;55360;193,8082
1310;6592,5;55355;193,8065
1311;6597,5;55350;193,8185
1312;6602,5;55345;193,8049
1313;6607,5;55340;193,7917
1314;6612,5;55335;193,7952
1315;6617,5;55330;193,7951
1316;6622,5;55325;193,8003
1317;6627,5;55320;193,7836
1318;6632,5;55315;193,7821
1319;6637,5;55310;193,7843
1320;6642,5;55305;193,7752
1321;6647,5;55300;193,7833
1322;6652,5;55295;193,7490
1323;6657,5;55290;193,7596
1324;6662,5;55285;193,7693
1325;6667,5;55280;193,7718
1326;6672,5;55275;193,7676
1327;6677,5;55270;193,7548
1341;6747,5;55200;193,7421
1342;6752,5;55195;193,7382
1343;6757,5;55190;193,7396
1344;6762,5;55185;193,7304
1345;6767,5;55180;193,7320
1346;6772,5;55175;193,7482
1347;6777,5;55170;193,7479
1348;6782,5;55165;193,7186
1349;6787,5;55160;193,7424
1350;6792,5;55155;193,7340
1351;6797,5;55150;193,7260
1352;6802,5;55145;193,7128
1353;6807,5;55140;193,7293
1354;6812,5;55135;193,7169
1355;6817,5;55130;193,7216
1356;6822,5;55125;193,7142
1357;6827,5;55120;193,7072
1358;6832,5;55115;193,6968
1359;6837,5;55110;193,7004
1360;6842,5;55105;193,6942
1361;6847,5;55100;193,6933
1362;6852,5;55095;193,6986
1363;6857,5;55090;193,6958
1364;6862,5;55085;193,6917
1365;6867,5;55080;193,6856
1366;6872,5;55075;193,6974
1367;6877,5;55070;193,6843
1368;6882,5;55065;193,6738
1369;6887,5;55060;193,6875
1370;6892,5;55055;193,6759
1371;6897,5;55050;193,6750
1372;6902,5;55045;193,6797
1373;6907,5;55040;193,6865
1374;6912,5;55035;193,6562
1375;6917,5;55030;193,6623
1376;6922,5;55025;193,6633
1377;6927,5;55020;193,6694
1378;6932,5;55015;193,6658
1379;6937,5;55010;193,6550
1380;6942,5;55005;193,6596
1381;6947,5;55000;193,6560
1382;6952,5;54995;193,6652
1383;6957,5;54990;193,6468
1384;6962,5;54985;193,6542
1385;6967,5;54980;193,6471
1386;6972,5;54975;193,6488
1387;6977,5;54970;193,6398
1388;6982,5;54965;193,6212
1389;6987,5;54960;193,6216
1390;6992,5;54955;193,6325
1391;6997,5;54950;193,6201
1392;7002,5;54945;193,6235
1393;7007,5;54940;193,6358
1394;7012,5;54935;193,6151
1395;7017,5;54930;193,6220
1396;7022,5;54925;193,6208
1397;7027,5;54920;193,6239
1398;7032,5;54915;193,6081
1399;7037,5;54910;193,6198
1400;7042,5;54905;193,6152
1401;7047,5;54900;193,6115
1402;7052,5;54895;193,6340
1403;7057,5;54890;193,6210
1404;7062,5;54885;193,6209
1405;7067,5;54880;193,6064
1406;7072,5;54875;193,6040
1407;7077,5;54870;193,6151
1408;7082,5;54865;193,6169
1409;7087,5;54860;193,6040
1410;7092,5;54855;193,6051
1411;7097,5;54850;193,6024
1412;7102,5;54845;193,6060
1413;7107,5;54840;193,6071
1414;7112,5;54835;193,6144
1415;7117,5;54830;193,5978
1416;7122,5;54825;193,5996
1417;7127,5;54820;193,5935
1418;7132,5;54815;193,6160
1419;7137,5;54810;193,6099
1420;7142,5;54805;193,6094
1421;7147,5;54800;193,5983
1422;7152,5;54795;193,5994
1423;7157,5;54790;193,6053
1424;7162,5;54785;193,6126
1425;7167,5;54780;193,6027
1426;7172,5;54775;193,5959
1427;7177,5;54770;193,6004
1428;7182,5;54765;193,5987
1429;7187,5;54760;193,6064
1430;7192,5;54755;193,6012
1431;7197,5;54750;193,5882
1432;7202,5;54745;193,6048
1433;7207,5;54740;193,5845
1434;7212,5;54735;193,5907
1435;7217,5;54730;193,5933
1436;7222,5;54725;193,5881
1437;7227,5;54720;193,5932
1438;7232,5;54715;193,5886
1439;7237,5;54710;193,5839
1440;7242,5;54705;193,5821
1441;7247,5;54700;193,5813
1442;7252,5;54695;193,5876
1443;7257,5;54690;193,5724
1444;7262,5;54685;193,5809
1445;7267,5;54680;193,5860
1446;7272,5;54675;193,5886
1447;7277,5;54670;193,5847
1448;7282,5;54665;193,6021
1449;7287,5;54660;193,6194
1450;7292,5;54655;193,5733
1451;7297,5;54650;193,5607
1452;7302,5;54645;193,5876
1453;7307,5;54640;193,5777
1454;7312,5;54635;193,5797
1455;7317,5;54630;193,5740
1456;7322,5;54625;193,5662
1457;7327,5;54620;193,5620
1458;7332,5;54615;193,5586
1459;7337,5;54610;193,5668
1460;7342,5;54605;193,5720
1461;7347,5;54600;193,5779
1462;7352,5;54595;193,5623
1463;7357,5;54590;193,5622
1464;7362,5;54585;193,5474
1465;7367,5;54580;193,5522
1466;7372,5;54575;193,5561
1467;7377,5;54570;193,5580
1468;7382,5;54565;193,5509
1469;7387,5;54560;193,5510
1470;7392,5;54555;193,5463
1471;7397,5;54550;193,5452
1472;7402,5;54545;193,5409
1473;7407,5;54540;193,5285
1474;7412,5;54535;193,5325
1475;7417,5;54530;193,5195
1476;7422,5;54525;193,5215
1477;7427,5;54520;193,5184
1478;7432,5;54515;193,5113
1479;7437,5;54510;193,5068
1480;7442,5;54505;193,5113
1481;7447,5;54500;193,4923
1482;7452,5;54495;193,4521
1483;7457,5;54490;193,4541
1484;7462,5;54485;193,4292
1485;7467,5;54480;193,4448
1486;7472,5;54475;193,4355
1487;7477,5;54470;193,4491
1488;7482,5;54465;193,4372
1489;7487,5;54460;193,4385
1490;7492,5;54455;193,4465
1491;7497,5;54450;193,4455
1492;7502,5;54445;193,4390
1493;7507,5;54440;193,4426
1494;7512,5;54435;193,4549
1495;7517,5;54430;193,4421
1496;7522,5;54425;193,4417
1497;7527,5;54420;193,4477
1498;7532,5;54415;193,4583
1499;7537,5;54410;193,4534
1500;7542,5;54405;193,4284
1501;7547,5;54400;193,4455
1502;7552,5;54395;193,4268
1503;7557,5;54390;193,4455
1504;7562,5;54385;193,4495
1505;7567,5;54380;193,4456
1506;7572,5;54375;193,4259
1507;7577,5;54370;193,4298
1508;7582,5;54365;193,4233
1509;7587,5;54360;193,4296
1510;7592,5;54355;193,4025
1511;7597,5;54350;193,4098
1512;7602,5;54345;193,4049
1513;7607,5;54340;193,4020
1514;7612,5;54335;193,4259
1515;7617,5;54330;193,4073
1516;7622,5;54325;193,4023
1517;7627,5;54320;193,4066
1518;7632,5;54315;193,4041
1519;7637,5;54310;193,3987
1520;7642,5;54305;193,3932
1521;7647,5;54300;193,3970
1522;7652,5;54295;193,4066
1523;7657,5;54290;193,4092
1524;7662,5;54285;193,4085
1525;7667,5;54280;193,4233
1526;7672,5;54275;193,4205
1539;7737,5;54210;193,3627
1540;7742,5;54205;193,3682
1541;7747,5;54200;193,3556
1542;7752,5;54195;193,3617
1543;7757,5;54190;193,3676
1544;7762,5;54185;193,3654
1545;7767,5;54180;193,3639
1546;7772,5;54175;193,3567
1547;7777,5;54170;193,3513
1548;7782,5;54165;193,3474
1549;7787,5;54160;193,3492
1550;7792,5;54155;193,3546
1551;7797,5;54150;193,3466
1552;7802,5;54145;193,3477
1553;7807,5;54140;193,3440
1554;7812,5;54135;193,3623
1555;7817,5;54130;193,3498
1556;7822,5;54125;193,3607
1557;7827,5;54120;193,3565
1558;7832,5;54115;193,3626
1559;7837,5;54110;193,3456
1560;7842,5;54105;193,3467
1561;7847,5;54100;193,3376
1562;7852,5;54095;193,3427
1563;7857,5;54090;193,3279
1564;7862,5;54085;193,3293
1565;7867,5;54080;193,3144
1566;7872,5;54075;193,3217
1567;7877,5;54070;193,3237
1568;7882,5;54065;193,3275
1569;7887,5;54060;193,3129
1570;7892,5;54055;193,3170
1571;7897,5;54050;193,3105
1572;7902,5;54045;193,3028
1573;7907,5;54040;193,3016
1574;7912,5;54035;193,3015
1575;7917,5;54030;193,2942
1576;7922,5;54025;193,3020
1577;7927,5;54020;193,3018
1578;7932,5;54015;193,2877
1579;7937,5;54010;193,2818
1580;7942,5;54005;193,2801
1581;7947,5;54000;193,2830
1582;7952,5;53995;193,2870
1583;7957,5;53990;193,2756
1584;7962,5;53985;193,2808
1585;7967,5;53980;193,2867
1586;7972,5;53975;193,2851
1587;7977,5;53970;193,2747
1588;7982,5;53965;193,2858
1589;7987,5;53960;193,2758
1590;7992,5;53955;193,2732
1591;7997,5;53950;193,2664
1592;8002,5;53945;193,2605
1593;8007,5;53940;193,2607
1594;8012,5;53935;193,2585
1595;8017,5;53930;193,2518
1596;8022,5;53925;193,2471
1597;8027,5;53920;193,2582
1598;8032,5;53915;193,2568
1599;8037,5;53910;193,2491
1600;8042,5;53905;193,2479
1601;8047,5;53900;193,2516
1602;8052,5;53895;193,2557
1603;8057,5;53890;193,2672
1604;8062,5;53885;193,2549
1605;8067,5;53880;193,2475
1606;8072,5;53875;193,2587
1607;8077,5;53870;193,2559
1608;8082,5;53865;193,2621
1609;8087,5;53860;193,2613
1610;8092,5;53855;193,2502
1611;8097,5;53850;193,2468
1612;8102,5;53845;193,2448
1613;8107,5;53840;193,2463
1614;8112,5;53835;193,2381
1615;8117,5;53830;193,2340
1616;8122,5;53825;193,2433
1617;8127,5;53820;193,2189
1618;8132,5;53815;193,2140
1619;8137,5;53810;193,2294
1620;8142,5;53805;193,2235
1621;8147,5;53800;193,2138
1622;8152,5;53795;193,2190
1623;8157,5;53790;193,2136
1624;8162,5;53785;193,2094
1625;8167,5;53780;193,1967
1626;8172,5;53775;193,2026
1627;8177,5;53770;193,1894
1628;8182,5;53765;193,1814
1629;8187,5;53760;193,1678
1630;8192,5;53755;193,1843
1631;8197,5;53750;193,1996
1632;8202,5;53745;193,1821
1633;8207,5;53740;193,1712
1634;8212,5;53735;193,1603
1635;8217,5;53730;193,1564
1636;8222,5;53725;193,1164
1637;8227,5;53720;193,1134
1638;8232,5;53715;193,1148
1639;8237,5;53710;193,1213
1640;8242,5;53705;193,1303
1641;8247,5;53700;193,1472
1642;8252,5;53695;193,1474
1643;8257,5;53690;193,1382
1644;8262,5;53685;193,1289
1645;8267,5;53680;193,1372
1646;8272,5;53675;193,1318
1647;8277,5;53670;193,1352
1648;8282,5;53665;193,1267
1649;8287,5;53660;193,1337
1650;8292,5;53655;193,1423
1651;8297,5;53650;193,1408
1652;8302,5;53645;193,1247
1653;8307,5;53640;193,1190
1654;8312,5;53635;193,1081
1655;8317,5;53630;193,1046
1656;8322,5;53625;193,0856
1657;8327,5;53620;193,0752
1658;8332,5;53615;193,0638
1659;8337,5;53610;193,0395
1660;8342,5;53605;193,0233
1661;8347,5;53600;193,0273
1662;8352,5;53595;193,0200
1663;8357,5;53590;193,0351
1664;8362,5;53585;193,0419
1665;8367,5;53580;193,0526
1666;8372,5;53575;193,0560
1667;8377,5;53570;193,0485
1668;8382,5;53565;193,0407
1669;8387,5;53560;193,0352
1670;8392,5;53555;193,0319
1671;8397,5;53550;193,0408
1672;8402,5;53545;193,0513
1673;8407,5;53540;193,0476
1674;8412,5;53535;193,0541
1675;8417,5;53530;193,0535
1676;8422,5;53525;193,0491
1677;8427,5;53520;193,0368
1678;8432,5;53515;193,0485
1679;8437,5;53510;193,0424
1680;8442,5;53505;193,0498
1681;8447,5;53500;193,0451
1682;8452,5;53495;193,0335
1683;8457,5;53490;193,0283
1684;8462,5;53485;193,0261
1685;8467,5;53480;193,0147
1686;8472,5;53475;193,0374
1687;8477,5;53470;193,0237
1688;8482,5;53465;193,0299
1689;8487,5;53460;193,0083
1690;8492,5;53455;193,0065
1691;8497,5;53450;192,9932
1692;8502,5;53445;193,0234
1693;8507,5;53440;193,0206
1694;8512,5;53435;192,9843
1695;8517,5;53430;193,0030
1696;8522,5;53425;193,0039
1697;8527,5;53420;192,9959
1698;8532,5;53415;192,9976
1699;8537,5;53410;193,0124
1700;8542,5;53405;193,0098
1701;8547,5;53400;193,0126
1702;8552,5;53395;193,0180
1703;8557,5;53390;193,0200
1704;8562,5;53385;193,0170
1711;8597,5;53350;192,9929
1712;8602,5;53345;192,9840
1713;8607,5;53340;192,9800
1714;8612,5;53335;192,9899
1715;8617,5;53330;192,9921
1716;8622,5;53325;192,9885
1717;8627,5;53320;192,9798
1718;8632,5;53315;192,9687
1719;8637,5;53310;192,9707
1720;8642,5;53305;192,9683
1721;8647,5;53300;192,9921
1722;8652,5;53295;192,9719
1723;8657,5;53290;192,9705
1724;8662,5;53285;192,9651
1725;8667,5;53280;192,9753
1726;8672,5;53275;192,9741
1727;8677,5;53270;192,9743
1728;8682,5;53265;192,9868
1729;8687,5;53260;192,9678
1730;8692,5;53255;192,9632
1731;8697,5;53250;192,9732
1732;8702,5;53245;192,9831
1733;8707,5;53240;192,9822
1734;8712,5;53235;192,9774
1735;8717,5;53230;192,9727
1736;8722,5;53225;192,9695
1737;8727,5;53220;192,9778
1738;8732,5;53215;192,9622
1739;8737,5;53210;192,9687
1740;8742,5;53205;192,9646
1741;8747,5;53200;192,9761
1742;8752,5;53195;192,9619
1743;8757,5;53190;192,9671
1744;8762,5;53185;192,9481
1745;8767,5;53180;192,9641
1746;8772,5;53175;192,9470
1747;8777,5;53170;192,9598
1748;8782,5;53165;192,9520
1749;8787,5;53160;192,9356
1750;8792,5;53155;192,9470
1751;8797,5;53150;192,9334
1752;8802,5;53145;192,9274
1753;8807,5;53140;192,9380
1754;8812,5;53135;192,9438
1755;8817,5;53130;192,9389
1756;8822,5;53125;192,9408
1757;8827,5;53120;192,9332
1758;8832,5;53115;192,9380
1759;8837,5;53110;192,9288
1760;8842,5;53105;192,9411
1761;8847,5;53100;192,9406
1762;8852,5;53095;192,9421
1763;8857,5;53090;192,9086
1764;8862,5;53085;192,9262
1765;8867,5;53080;192,9454
1766;8872,5;53075;192,9380
1767;8877,5;53070;192,9363
1768;8882,5;53065;192,9308
1769;8887,5;53060;192,9421
1770;8892,5;53055;192,9405
1771;8897,5;53050;192,9503
1772;8902,5;53045;192,9336
1773;8907,5;53040;192,9401
1774;8912,5;53035;192,9359
1775;8917,5;53030;192,9346
1776;8922,5;53025;192,9341
1777;8927,5;53020;192,9560
1778;8932,5;53015;192,9417
1779;8937,5;53010;192,9400
1780;8942,5;53005;192,9301
1781;8947,5;53000;192,9182
1782;8952,5;52995;192,9343
1783;8957,5;52990;192,9312
1784;8962,5;52985;192,9304
1785;8967,5;52980;192,9340
1786;8972,5;52975;192,9209
1787;8977,5;52970;192,9343
1788;8982,5;52965;192,9311
1789;8987,5;52960;192,9186
1790;8992,5;52955;192,9355
1791;8997,5;52950;192,9282
1792;9002,5;52945;192,9247
1793;9007,5;52940;192,9225
1794;9012,5;52935;192,9344
1795;9017,5;52930;192,9244
1796;9022,5;52925;192,9236
1797;9027,5;52920;192,9273
1798;9032,5;52915;192,9132
1799;9037,5;52910;192,9208
1800;9042,5;52905;192,9225
1801;9047,5;52900;192,9149
1802;9052,5;52895;192,9206
1803;9057,5;52890;192,9287
1804;9062,5;52885;192,9216
1805;9067,5;52880;192,9042
1806;9072,5;52875;192,9074
1807;9077,5;52870;192,9160
1808;9082,5;52865;192,9121
1809;9087,5;52860;192,9128
1810;9092,5;52855;192,9051
1811;9097,5;52850;192,8987
1812;9102,5;52845;192,8987
1813;9107,5;52840;192,8966
1814;9112,5;52835;192,8793
1815;9117,5;52830;192,8925
1816;9122,5;52825;192,9067
1817;9127,5;52820;192,8983
1818;9132,5;52815;192,9067
1819;9137,5;52810;192,8934
1820;9142,5;52805;192,8798
1821;9147,5;52800;192,8959
1822;9152,5;52795;192,8933
1823;9157,5;52790;192,9177
1824;9162,5;52785;192,8990
1825;9167,5;52780;192,8880
1826;9172,5;52775;192,8943
1827;9177,5;52770;192,8971
1828;9182,5;52765;192,8985
1829;9187,5;52760;192,9075
1830;9192,5;52755;192,8892
1831;9197,5;52750;192,8938
1832;9202,5;52745;192,8823
1833;9207,5;52740;192,8960
1834;9212,5;52735;192,8833
1835;9217,5;52730;192,8880
1836;9222,5;52725;192,9102
1837;9227,5;52720;192,9019
1838;9232,5;52715;192,8975
1839;9237,5;52710;192,8936
1840;9242,5;52705;192,8973
1841;9247,5;52700;192,8831
1842;9252,5;52695;192,8931
1843;9257,5;52690;192,8984
1844;9262,5;52685;192,8919
1845;9267,5;52680;192,8874
1846;9272,5;52675;192,8922
1847;9277,5;52670;192,8984
1848;9282,5;52665;192,8834
1849;9287,5;52660;192,8814
1850;9292,5;52655;192,8817
1851;9297,5;52650;192,8910
1852;9302,5;52645;192,8884
1853;9307,5;52640;192,8724
1854;9312,5;52635;192,8758
1855;9317,5;52630;192,8669
1856;9322,5;52625;192,8671
1857;9327,5;52620;192,8747
1858;9332,5;52615;192,8747
1859;9337,5;52610;192,8649
1860;9342,5;52605;192,8754
1861;9347,5;52600;192,8802
1862;9352,5;52595;192,8620
1863;9357,5;52590;192,8802
1864;9362,5;52585;192,8671
1865;9367,5;52580;192,8578
1866;9372,5;52575;192,8701
1867;9377,5;52570;192,8707
1868;9382,5;52565;192,8541
1869;9387,5;52560;192,8592
1870;9392,5;52555;192,8556
1871;9397,5;52550;192,8556
1872;9402,5;52545;192,8679
1873;9407,5;52540;192,8612
1874;9412,5;52535;192,8573
1875;9417,5;52530;192,8665
1876;9422,5;52525;192,8684
1877;9427,5;52520;192,8586
1878;9432,5;52515;192,8593
1879;9437,5;52510;192,8536
1880;9442,5;52505;192,8663
1881;9447,5;52500;192,8619
1882;9452,5;52495;192,8594
1883;9457,5;52490;192,8422
1884;9462,5;52485;192,8591
1885;9467,5;52480;192,8657
1886;9472,5;52475;192,8583
1887;9477,5;52470;192,8524
1888;9482,5;52465;192,8543
1889;9487,5;52460;192,8448
1890;9492,5;52455;192,8600
1891;9497,5;52450;192,8428
1892;9502,5;52445;192,8557
1893;9507,5;52440;192,8712
1894;9512,5;52435;192,8370
1895;9517,5;52430;192,8460
1896;9522,5;52425;192,8399
1897;9527,5;52420;192,8447
1898;9532,5;52415;192,8378
1899;9537,5;52410;192,8340
1900;9542,5;52405;192,8252
1901;9547,5;52400;192,8275
1902;9552,5;52395;192,8235
1903;9557,5;52390;192,8371
1904;9562,5;52385;192,8290
1905;9567,5;52380;192,8147
1906;9572,5;52375;192,8240
1907;9577,5;52370;192,8116
1908;9582,5;52365;192,8296
1909;9587,5;52360;192,8272
1910;9592,5;52355;192,8218
1911;9597,5;52350;192,8307
1912;9602,5;52345;192,8296
1913;9607,5;52340;192,8315
1914;9612,5;52335;192,8203
1915;9617,5;52330;192,8220
1916;9622,5;52325;192,8231
1917;9627,5;52320;192,8166
1918;9632,5;52315;192,8310
1919;9637,5;52310;192,8138
1920;9642,5;52305;192,8075
1921;9647,5;52300;192,8059
1922;9652,5;52295;192,8163
1923;9657,5;52290;192,8050
1924;9662,5;52285;192,8052
1925;9667,5;52280;192,8134
1926;9672,5;52275;192,8088
1927;9677,5;52270;192,8017
1928;9682,5;52265;192,8037
1929;9687,5;52260;192,8093
1930;9692,5;52255;192,7996
1931;9697,5;52250;192,8066
1932;9702,5;52245;192,8057
1933;9707,5;52240;192,8008
1934;9712,5;52235;192,8027
1935;9717,5;52230;192,8087
1936;9722,5;52225;192,8059
1937;9727,5;52220;192,8024
1938;9732,5;52215;192,7933
1939;9737,5;52210;192,7831
1940;9742,5;52205;192,8036
1941;9747,5;52200;192,7896
1942;9752,5;52195;192,7813
1943;9757,5;52190;192,7901
1944;9762,5;52185;192,7871
1945;9767,5;52180;192,7881
1946;9772,5;52175;192,7849
1947;9777,5;52170;192,7971
1948;9782,5;52165;192,7945
1949;9787,5;52160;192,7867
1950;9792,5;52155;192,7830
1951;9797,5;52150;192,7688
1952;9802,5;52145;192,7823
1953;9807,5;52140;192,7758
1954;9812,5;52135;192,7743
1955;9817,5;52130;192,7591
1956;9822,5;52125;192,7724
1957;9827,5;52120;192,7765
1958;9832,5;52115;192,7765
1959;9837,5;52110;192,7773
1960;9842,5;52105;192,7767
1961;9847,5;52100;192,7737
1962;9852,5;52095;192,7703
1963;9857,5;52090;192,7761
1964;9862,5;52085;192,7786
1965;9867,5;52080;192,7814
1966;9872,5;52075;192,7573
1967;9877,5;52070;192,7788
1968;9882,5;52065;192,7699
1969;9887,5;52060;192,7711
1970;9892,5;52055;192,7703
1971;9897,5;52050;192,7710
1972;9902,5;52045;192,7703
1973;9907,5;52040;192,7607
1974;9912,5;52035;192,7541
1975;9917,5;52030;192,7613
1976;9922,5;52025;192,7712
1977;9927,5;52020;192,7653
1978;9932,5;52015;192,7613
1979;9937,5;52010;192,7590
1980;9942,5;52005;192,7494
1981;9947,5;52000;192,7531
1982;9952,5;51995;192,7642
1983;9957,5;51990;192,7350
1984;9962,5;51985;192,7625
1985;9967,5;51980;192,7429
1986;9972,5;51975;192,7522
1987;9977,5;51970;192,7456
1988;9982,5;51965;192,7380
1989;9987,5;51960;192,7362
1990;9992,5;51955;192,7267
1991;9997,5;51950;192,7419
1992;10002,5;51945;192,7304
1993;10007,5;51940;192,7353
1994;10012,5;51935;192,7225
1995;10017,5;51930;192,7189
1996;10022,5;51925;192,7087
1997;10027,5;51920;192,7205
1998;10032,5;51915;192,7144
1999;10037,5;51910;192,7071
2000;10042,5;51905;192,7126
2001;10047,5;51900;192,7148
2002;10052,5;51895;192,7016
2003;10057,5;51890;192,6907
2004;10062,5;51885;192,7012
2005;10067,5;51880;192,6916
2006;10072,5;51875;192,6840
2007;10077,5;51870;192,6870
2008;10082,5;51865;192,6898
2009;10087,5;51860;192,6811
2010;10092,5;51855;192,6885
2011;10097,5;51850;192,6837
2012;10102,5;51845;192,6777
2013;10107,5;51840;192,6676
2014;10112,5;51835;192,6798
2015;10117,5;51830;192,6814
2016;10122,5;51825;192,6754
2017;10127,5;51820;192,6755
2018;10132,5;51815;192,6610
2019;10137,5;51810;192,6729
2020;10142,5;51805;192,6645
2021;10147,5;51800;192,6551
2022;10152,5;51795;192,6481
2023;10157,5;51790;192,6462
2024;10162,5;51785;192,6547
2025;10167,5;51780;192,6495
2026;10172,5;51775;192,6509
2027;10177,5;51770;192,6478
2028;10182,5;51765;192,6555
2029;10187,5;51760;192,6408
2030;10192,5;51755;192,6303
2031;10197,5;51750;192,6404
2032;10202,5;51745;192,6208
2033;10207,5;51740;192,6345
2034;10212,5;51735;192,6395
2035;10217,5;51730;192,6318
2036;10222,5;51725;192,6125
2037;10227,5;51720;192,6182
2038;10232,5;51715;192,6127
2039;10237,5;51710;192,6094
2040;10242,5;51705;192,6140
2041;10247,5;51700;192,6186
2042;10252,5;51695;192,6241
2043;10257,5;51690;192,6077
