event	reach	x	t	WSE	Q	V	Kmin	Kflood	Yu_WSE	Yu_Q	Yu_V	Yu_Kmin	Yu_Kflood
2	3	33400	259200	184.8598	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	33625	259200	184.9939	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	33750	259200	185.1048	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	33875	259200	185.2202	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	34200	259200	185.3035	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	34250	259200	185.3117	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	34350	259200	185.4236	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	34400	259200	185.5526	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	3	34450	259200	185.5894	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	34625	259200	185.7127	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	34750	259200	185.8175	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	34875	259200	185.8557	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35000	259200	185.8976	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35100	259200	185.9563	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35150	259200	186.0263	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35250	259200	186.0765	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35300	259200	186.1171	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35350	259200	186.1604	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35400	259200	186.2007	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35450	259200	186.2336	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35750	259200	186.5378	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	35875	259200	186.5426	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	36000	259200	186.6823	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	2	36125	259200	186.8501	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36300	259200	186.9287	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36350	259200	186.943	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36400	259200	187.0546	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36450	259200	187.1296	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36625	259200	187.233	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36750	259200	187.3011	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36800	259200	187.3174	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36850	259200	187.4209	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36900	259200	187.4393	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	36950	259200	187.4469	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37050	259200	187.4933	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37100	259200	187.5481	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37150	259200	187.5766	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37200	259200	187.6099	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37250	259200	187.59	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37300	259200	187.595	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37400	259200	187.6024	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37450	259200	187.6436	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37550	259200	187.705	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37600	259200	187.7091	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37700	259200	187.7368	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37750	259200	187.7622	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37800	259200	187.7742	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37850	259200	187.7907	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	37900	259200	187.7937	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38000	259200	187.8124	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38050	259200	187.8441	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38100	259200	187.9076	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38150	259200	187.9807	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38250	259200	187.9776	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38300	259200	187.9461	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38450	259200	187.9771	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	38500	259200	187.9878	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39000	259200	188.2026	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39300	259200	188.3421	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39350	259200	188.3548	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39400	259200	188.3833	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39450	259200	188.4102	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39595	259200	188.5295	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39640	259200	188.5488	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39685	259200	188.5661	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39775	259200	188.5801	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39820	259200	188.5785	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39910	259200	188.6371	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	39955	259200	188.6667	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40050	259200	188.6862	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40100	259200	188.6948	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40150	259200	188.7033	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40250	259200	188.7121	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40300	259200	188.7321	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40350	259200	188.7473	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40400	259200	188.7591	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40500	259200	188.7826	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40600	259200	188.7937	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40650	259200	188.8032	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40750	259200	188.8278	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	40900	259200	188.8714	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41000	259200	188.8823	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41085	259200	188.906	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41550	259200	189.0022	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41600	259200	189.0021	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41650	259200	188.9937	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41700	259200	189.0102	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41800	259200	189.0409	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	41900	259200	189.0531	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42000	259200	189.0882	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42200	259200	189.1212	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42400	259200	189.159	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42600	259200	189.2097	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42800	259200	189.2807	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	42900	259200	189.283	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43100	259200	189.3396	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43200	259200	189.387	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43250	259200	189.4128	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43350	259200	189.4358	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43600	259200	189.4772	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43650	259200	189.5142	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43700	259200	189.5316	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43750	259200	189.5453	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	43850	259200	189.5728	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	44000	259200	189.6181	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	44320	259200	189.7484	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	44480	259200	189.7655	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	45120	259200	189.9356	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	45215	259200	189.952	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	45310	259200	190.0088	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	45405	259200	190.0476	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	45500	259200	190.0756	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46000	259200	190.1627	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46050	259200	190.1674	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46100	259200	190.1744	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46150	259200	190.1667	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46200	259200	190.1889	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46250	259200	190.1856	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46300	259200	190.1862	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46350	259200	190.2359	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46450	259200	190.2539	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	46500	259200	190.2716	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47000	259200	190.4426	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47050	259200	190.4421	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47100	259200	190.4564	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47150	259200	190.4684	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47250	259200	190.5281	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47300	259200	190.5335	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47350	259200	190.5595	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47400	259200	190.5481	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47500	259200	190.5686	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47550	259200	190.5758	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47700	259200	190.6331	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47750	259200	190.6342	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47800	259200	190.6239	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47850	259200	190.6318	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	47950	259200	190.6611	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48000	259200	190.6403	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48100	259200	190.6445	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48150	259200	190.7093	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48200	259200	190.7323	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48300	259200	190.7534	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48350	259200	190.7674	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48400	259200	190.7768	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48450	259200	190.7866	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48500	259200	190.792	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48550	259200	190.7921	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48600	259200	190.8352	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48650	259200	190.8585	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48700	259200	190.8643	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48750	259200	190.8821	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48800	259200	190.8863	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48850	259200	190.9512	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48900	259200	190.9584	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	48950	259200	190.9913	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49050	259200	191.0222	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49100	259200	191.013	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49150	259200	191.0453	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49200	259200	191.059	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49250	259200	191.0721	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49300	259200	191.1627	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49350	259200	191.1544	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49400	259200	191.1723	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	49500	259200	191.2296	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50000	259200	191.3235	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50080	259200	191.3633	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50120	259200	191.3814	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50160	259200	191.4023	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50240	259200	191.4302	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50280	259200	191.4368	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50360	259200	191.465	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	50500	259200	191.4967	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	51000	259200	191.7035	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	51500	259200	191.7918	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	51600	259200	191.8395	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	51750	259200	191.8848	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	51950	259200	191.9969	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52000	259200	192.015	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52500	259200	192.1079	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52600	259200	192.1168	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52650	259200	192.1325	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52700	259200	192.1234	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52750	259200	192.1472	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52800	259200	192.1483	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	52900	259200	192.1653	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53000	259200	192.1621	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53050	259200	192.169	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53100	259200	192.1616	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53150	259200	192.1939	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53250	259200	192.2094	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53300	259200	192.2227	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53500	259200	192.3316	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53675	259200	192.424	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	53850	259200	192.5219	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54025	259200	192.5566	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54200	259200	192.647	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54230	259200	192.6545	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54260	259200	192.6706	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54290	259200	192.6945	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54350	259200	192.6998	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54410	259200	192.7465	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54600	259200	192.8898	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54700	259200	192.8967	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54750	259200	192.8962	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54800	259200	192.8911	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54850	259200	192.915	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	54900	259200	192.9201	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55000	259200	192.9827	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55300	259200	193.144	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55450	259200	193.2234	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55500	259200	193.2385	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55550	259200	193.2431	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55600	259200	193.2538	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55650	259200	193.2692	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55800	259200	193.265	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
2	1	55850	259200	193.2867	-9999	-9999	-9999	-9999	0.025	-9999	-9999	-9999	-9999
