Km_SU1_Rh_a0   Km_SU1_Rh_a1   Km_SU1_Rh_a2   Km_SU1_Rh_a3   Km_SU1_Rh_a4   Km_SU2_Rh_a0   Km_SU2_Rh_a1   Km_SU1_Ai_a0   Km_SU1_Ai_a1   Km_SU1_Ai_a2   Km_SU1_Ai_a3   Km_SU1_Ai_a4   Km_SU2_Ai_a0   Km_SU2_Ai_a1   Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.111381E+02   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.608145E+01   0.121608E+00   0.131768E-01   0.401266E-02   0.238655E-01   0.783804E-02  -0.770368E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.984136E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.121608E+00   0.135725E-01   0.125632E-02   0.224461E-01   0.902343E-02  -0.767160E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.984136E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122078E+00   0.135725E-01   0.125632E-02   0.218750E-01   0.109972E-01  -0.759151E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.984136E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.986689E-02   0.136623E-02   0.213243E-01   0.100792E-01  -0.749932E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.984136E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.106868E-01   0.136623E-02   0.237042E-01   0.141971E-01  -0.750664E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.970544E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.127796E-01   0.136623E-02   0.217323E-01   0.139191E-01  -0.750687E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.938818E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.127796E-01   0.180594E-04   0.271142E-01   0.127267E-01  -0.751124E+03
   0.406792E+02  -0.150163E+01   0.552278E+01   0.400391E+01   0.938818E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.115025E-01   0.180594E-04   0.246654E-01   0.146938E-01  -0.750949E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.938818E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.107171E-01   0.180594E-04   0.243000E-01   0.151689E-01  -0.751239E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.938818E+01   0.341324E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.122587E+00   0.112557E-01   0.832565E-03   0.253644E-01   0.152801E-01  -0.751492E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.938818E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.106543E-01   0.104774E-02   0.242341E-01   0.163427E-01  -0.730335E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.938818E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.605147E-02   0.267574E-03   0.212891E-01   0.193768E-01  -0.729806E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.938818E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.369657E-02   0.267574E-03   0.178624E-01   0.187494E-01  -0.729165E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.597213E-02   0.335883E-02   0.172834E-01   0.172876E-01  -0.730895E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.673439E-02   0.335883E-02   0.156435E-01   0.162492E-01  -0.730704E+03
   0.406116E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.123892E+00   0.673439E-02   0.335883E-02   0.139347E-01   0.130101E-01  -0.730209E+03
   0.402113E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.126786E+00   0.556428E-02   0.306405E-02   0.131249E-01   0.130101E-01  -0.685656E+03
   0.406771E+02  -0.150163E+01   0.552278E+01   0.576879E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132669E+02   0.100873E+02  -0.616661E+01   0.126786E+00   0.496442E-02   0.271787E-02   0.145545E-01   0.136978E-01  -0.684340E+03
   0.406771E+02  -0.150163E+01   0.552278E+01   0.431197E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132720E+02   0.100873E+02  -0.616661E+01   0.127643E+00   0.714212E-02   0.155677E-02   0.134750E-01   0.109257E-01  -0.670373E+03
   0.406771E+02  -0.150163E+01   0.552278E+01   0.431197E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132720E+02   0.100873E+02  -0.616661E+01   0.128507E+00   0.646468E-02   0.228928E-02   0.139632E-01   0.708688E-02  -0.657315E+03
   0.406771E+02  -0.150163E+01   0.538771E+01   0.431197E+01   0.832760E+01   0.340086E+02  -0.283952E+01   0.204102E+02  -0.452888E+01  -0.116236E+02  -0.890590E+01   0.132720E+02   0.100873E+02  -0.616661E+01   0.128507E+00   0.815127E-02   0.228928E-02   0.121683E-01   0.975032E-02  -0.657513E+03
